FHRSID,BusinessNameClean,BusinessName,FHRSIDRep,RepresentativeClass,BusinessType,PostCode,LocalAuthorityName,Address,BakeryRank,BakeryScore,StoreCount,LocationMatch,AIClass,AIReason,BatchID,Model,VerificationDateTime
1666049,the crooked billet,The Crooked Billet,470591,NON_BAKERY,Restaurant/Cafe/Canteen,,Merton,"14 - 15 Crooked Billet, Wimbledon, Merton",13673,0.0293598988041905,2,YES,NON_BAKERY,"The Crooked Billet is a pub serving British food, with no evidence of substantial bakery offerings beyond incidental items like sourdough with a starter.",20260901_164604_295,gemini-2.5-flash,2026-09-01T17:31:17
1611378,butterflies pre school,Butterflies Pre-School,688961,NON_BAKERY,Caring Premises,CR5 1EE,Croydon,"Scout Hut, Coulsdon Road, Coulsdon",13707,0.0293021410171695,2,YES,NON_BAKERY,Butterflies Pre-School is a childcare facility and not a food establishment.,20260901_164604_295,gemini-2.5-flash,2026-09-01T17:31:17
119240,st josephs roman catholic primary school,St Josephs Roman Catholic Primary School,105618,NON_BAKERY,School/college/university,RM9 5UL,Barking and Dagenham,"Connor Road, Dagenham",13718,0.0292888055008369,2,YES,NON_BAKERY,St Josephs Roman Catholic Primary School is an educational institution and not a food establishment.,20260901_164604_295,gemini-2.5-flash,2026-09-01T17:31:17
1873727,mister q s,MISTER Q’S,1832135,UNCLEAR,Retailers - other,EC1N 7TJ,Camden,"Leather Lane Market, Leather Lane, London",13719,0.0292828179539127,2,UNCLEAR,UNCLEAR,There is insufficient information to identify the specific operating model or bakery provision of MISTER Q'S at Leather Lane Market.,20260901_164604_295,gemini-2.5-flash,2026-09-01T17:31:17
1950735,delight kitchen,Delight Kitchen,1604766,NON_BAKERY,Restaurant/Cafe/Canteen,N12 8LT,Barnet,337 Ballards Lane London,13726,0.0292626248992966,2,YES,NON_BAKERY,"Delight Kitchen is a cafe/restaurant specializing in breakfast, brunch, American, and sandwich options, with no evidence of substantial bakery provision.",20260901_164604_295,gemini-2.5-flash,2026-09-01T17:31:17
772638,platinum lace,Platinum Lace,412956,NON_BAKERY,Restaurant/Cafe/Canteen,W1D 7AB,Westminster,"UNIT 33 TROCADERO 13 COVENTRY STREET, LONDON",13754,0.0291919506133782,2,YES,NON_BAKERY,"Platinum Lace is a gentlemen's club and strip club, not a food establishment with bakery provision.",20260901_164604_295,gemini-2.5-flash,2026-09-01T17:31:17
641154,john f kennedy school,John F Kennedy School,641039,NON_BAKERY,School/college/university,E16 3LQ,Newham,"John F Kennedy Academy Beckton Campus, Tollgate Road, West Beckton, London",13786,0.029108967857891,2,YES,NON_BAKERY,John F Kennedy School is a special educational needs school and not a food establishment.,20260901_164604_295,gemini-2.5-flash,2026-09-01T17:31:17
577133,mleczko delikatesy,Mleczko Delikatesy,277390,GROCER_BAKERY,Retailers - other,TW3 1RB,Hounslow,"65-67 High Street, Hounslow",13797,0.0290899437029318,6,YES,GROCER_BAKERY,"Mleczko Delikatesy in Hounslow is a Polish delicatessen and supermarket that offers fresh bread and cake from the company's bakery, indicating substantial bakery provision.",20260901_164604_295,gemini-2.5-flash,2026-09-01T17:31:17
877567,mleczko delikatesy,Mleczko Delikatesy,277390,GROCER_BAKERY,Retailers - other,CR0 1NA,Croydon,"68 High Street, Croydon",13797,0.0290899437029318,6,YES,GROCER_BAKERY,Mleczko Delikatesy in Croydon is a Polish supermarket with a premium butcher and a bakery serving fresh Polish delicacies.,20260901_164604_295,gemini-2.5-flash,2026-09-01T17:31:17
1032526,mleczko delikatesy,Mleczko Delikatesy,277390,GROCER_BAKERY,Retailers - other,W7 3SL,Ealing,"124 Uxbridge Road, Hanwell",13797,0.0290899437029318,6,YES,GROCER_BAKERY,"Polish delicatessen with a substantial fresh bakery range, including bread, cakes, and pastries.",20260901_164604_296,gemini-2.5-flash,2026-09-01T17:31:25
1033155,mleczko delikatesy,Mleczko Delikatesy,277390,GROCER_BAKERY,Retailers - other,W5 4QB,Ealing,"84 South Ealing Road, Ealing",13797,0.0290899437029318,6,YES,GROCER_BAKERY,"Polish delicatessen with a substantial fresh bakery range, including bread and rolls.",20260901_164604_296,gemini-2.5-flash,2026-09-01T17:31:25
1033678,mleczko delikatesy,Mleczko Delikatesy,277390,GROCER_BAKERY,Retailers - other,W3 9DD,Ealing,"Ground Floor Shop, 193 - 195 High Street, Acton",13797,0.0290899437029318,6,YES,GROCER_BAKERY,"Polish delicatessen with a substantial fresh bakery range, including bread, cakes, and pastries.",20260901_164604_296,gemini-2.5-flash,2026-09-01T17:31:25
1971493,the oak,The Oak,1534161,NON_BAKERY,Restaurant/Cafe/Canteen,N19 3NB,Islington,"The Oak, 75 Hazellville Road, London, N19 3NB",13809,0.0290688192390764,2,YES,NON_BAKERY,Primarily a pizza and Chinese/Thai restaurant with incidental baked items like garlic bread and pizza bases.,20260901_164604_296,gemini-2.5-flash,2026-09-01T17:31:25
1665682,barry s bootcamp,Barry's Bootcamp,1053902,NON_BAKERY,Retailers - other,EC2A 2AH,Islington,"Barry's Bootcamp, Gymnasium Alphabeta Building, 2 Worship Street, London",13817,0.0290544738233688,2,YES,NON_BAKERY,"Fitness studio with a ""Fuel Bar"" offering shakes and grab-and-go snacks, not a bakery.",20260901_164604_296,gemini-2.5-flash,2026-09-01T17:31:25
1823046,hand and flower,Hand & Flower,345122,NON_BAKERY,Pub/bar/nightclub,,Richmond-Upon-Thames,"Hand & Flower Upper Ham Road, Ham, Richmond Upon Thames",13865,0.0289851158316811,2,UNCLEAR,UNCLEAR,"Postcode is unknown, and while the business is a pub/restaurant, current menus for this specific location are not readily available to assess bakery provision.",20260901_164604_296,gemini-2.5-flash,2026-09-01T17:31:25
923946,cinnamon village,Cinnamon Village,416498,BAKERY_CAFE,Restaurant/Cafe/Canteen,N5 1UB,Islington,"Cinnamon Village, Shop, 109 Highbury Park, London",13873,0.0289718706267607,3,YES,BAKERY_CAFE,"Cafe offering a substantial range of breakfast items, sandwiches, and cakes, including French toast and various pastries.",20260901_164604_296,gemini-2.5-flash,2026-09-01T17:31:25
989030,cinnamon village,Cinnamon Village,416498,BAKERY_CAFE,Restaurant/Cafe/Canteen,NW5 2HL,Camden,"112 Fortess Road, London",13873,0.0289718706267607,3,YES,BAKERY_CAFE,"Cafe offering a substantial range of breakfast items, sandwiches, and cakes, including French toast and various pastries.",20260901_164604_296,gemini-2.5-flash,2026-09-01T17:31:25
1717481,gaia pulses,Gaia Pulses,1405777,NON_BAKERY,Manufacturers/packers,E9 5AA,Tower Hamlets,"Ground Floor, Building 4 Schwartz Wharf, London",13893,0.028943773423862,2,YES,NON_BAKERY,"Manufacturer/packer of organic pulses and stews for delivery, not a customer-facing retail bakery.",20260901_164604_296,gemini-2.5-flash,2026-09-01T17:31:25
1587439,nourished communities,Nourished Communities,1567639,GROCER_BAKERY,Retailers - other,N5 2LL,Islington,"Nourished Communities, 183 Blackstock Road, London, N5 2LL",13899,0.0289291005368889,5,YES,GROCER_BAKERY,"Grocer and deli that offers a selection of fruit & vegetables and may include bakery products in its ""Surprise Bags,"" indicating substantial bakery provision.",20260901_164604_296,gemini-2.5-flash,2026-09-01T17:31:25
1665699,nourished communities,Nourished Communities,1567639,GROCER_BAKERY,Retailers - other,N1 2UQ,Islington,"Nourished Communities, 263 Upper Street, London, N1 2UQ",13899,0.0289291005368889,5,YES,GROCER_BAKERY,"Retail store selling organic produce, fresh bread, and empanadas, indicating substantial bakery provision.",20260901_164604_297,gemini-2.5-flash,2026-09-01T17:31:32
1829818,nourished communities,Nourished Communities,1567639,GROCER_BAKERY,Retailers - other,E17 7PF,Waltham Forest,"Ground Floor 28 St James Street, Walthamstow, London",13899,0.0289291005368889,5,YES,GROCER_BAKERY,"Retail store selling seasonal organic vegetables, vegetable boxes, and freshly baked bread.",20260901_164604_297,gemini-2.5-flash,2026-09-01T17:31:32
1903503,nourished communities,Nourished Communities,1567639,GROCER_BAKERY,Manufacturers/packers,E17 8NS,Waltham Forest,"Unit 1 Lennox Trading Estate  81 - 83Lennox Road Lennox Road, Walthamstow, London",13899,0.0289291005368889,5,YES,NON_BAKERY,"This address appears to be an office/studio space for rent, not a customer-facing retail bakery.",20260901_164604_297,gemini-2.5-flash,2026-09-01T17:31:32
1716648,we are melt,WE ARE MELT,1664246,NON_BAKERY,Retailers - other,NW1 8EF,Camden,"Camden Lock Market, Camden Lock Place, London",13906,0.0289157222032451,2,YES,NON_BAKERY,"Specialises in grilled cheese sandwiches, which are a single-product snack concept, not a bakery.",20260901_164604_297,gemini-2.5-flash,2026-09-01T17:31:32
1024657,homeslice,Homeslice,571666,NON_BAKERY,Restaurant/Cafe/Canteen,EC4N 8AR,City of London Corporation,"1-5 Bloomberg Arcade, London",13929,0.0288785899680625,2,YES,NON_BAKERY,"A pizza restaurant, not a bakery.",20260901_164604_297,gemini-2.5-flash,2026-09-01T17:31:32
1935509,invictus restaurants limited,Invictus Restaurants Limited,1590944,NON_BAKERY,Takeaway/sandwich shop,SW12 0PS,Lambeth,"Unit 7, Zennor Road, London",13949,0.0288397970901404,2,YES,NON_BAKERY,"This is a registered company address for a restaurant group, not a customer-facing retail location.",20260901_164604_297,gemini-2.5-flash,2026-09-01T17:31:32
1571406,the regent,The Regent,417112,NON_BAKERY,Pub/bar/nightclub,SW12 8JB,Wandsworth,"21 Chestnut Grove, London, Wandsworth",13969,0.0287891629972568,2,YES,NON_BAKERY,"A pub serving British comfort food, not a bakery.",20260901_164604_297,gemini-2.5-flash,2026-09-01T17:31:32
1008213,ranna,Ranna,576383,NON_BAKERY,Restaurant/Cafe/Canteen,N1 4AX,Hackney,"15 BALLS POND ROAD, Hackney, London",13973,0.0287819434273675,3,YES,NON_BAKERY,"An Indian restaurant offering naan bread as part of a wider menu, but not primarily a bakery.",20260901_164604_297,gemini-2.5-flash,2026-09-01T17:31:32
1197975,ranna,Ranna,576383,NON_BAKERY,Restaurant/Cafe/Canteen,SE1 5AA,Southwark,"352-354, Old Kent Road, London",13973,0.0287819434273675,3,YES,NON_BAKERY,"An Indian restaurant offering naan bread as part of a wider menu, but not primarily a bakery.",20260901_164604_297,gemini-2.5-flash,2026-09-01T17:31:32
1794836,dukkan,Dukkan,1766932,GROCER_BAKERY,Other catering premises,N1 5LG,Hackney,"227-299 HOXTON STREET, Hackney, London",14071,0.0285699448896344,2,YES,NON_BAKERY,"A restaurant and event venue that offers Mediterranean cuisine and is available for private hire, not a bakery.",20260901_164604_297,gemini-2.5-flash,2026-09-01T17:31:32
1844563,walnuts,Walnuts,1662481,BAKERY_CAFE,Restaurant/Cafe/Canteen,BR7 6NR,Bromley,"7 Royal Parade, Chislehurst",14072,0.0285681762541061,4,YES,BAKERY_CAFE,Cafe with a substantial and persistent range of cakes and other baked goods on its menu.,20260901_164604_298,gemini-2.5-flash,2026-09-01T17:31:40
1853925,walnuts,Walnuts,1662481,BAKERY_CAFE,Restaurant/Cafe/Canteen,BR6 8NN,Bromley,"360 Crofton Road, Orpington",14072,0.0285681762541061,4,YES,BAKERY_CAFE,Cafe with a substantial and persistent range of cakes and other baked goods on its menu.,20260901_164604_298,gemini-2.5-flash,2026-09-01T17:31:40
1898686,walnuts,Walnuts,1662481,BAKERY_CAFE,Restaurant/Cafe/Canteen,DA15 8DJ,Bexley,"188 Halfway Street, Sidcup, Kent",14072,0.0285681762541061,4,YES,BAKERY_CAFE,Cafe with a substantial and persistent range of cakes and other baked goods on its menu.,20260901_164604_298,gemini-2.5-flash,2026-09-01T17:31:40
1772314,yummies,Yummies,758232,BAKERY_CAFE,Restaurant/Cafe/Canteen,SE18 1SJ,Greenwich,"108 - 110 Plumstead High Street, Plumstead, Greenwich",14084,0.0285453340042937,2,YES,NON_BAKERY,Primarily a chicken and grill takeaway with incidental baked items like waffles and crepes.,20260901_164604_298,gemini-2.5-flash,2026-09-01T17:31:40
491276,the bulls head,The Bulls Head,4674,NON_BAKERY,Pub/bar/nightclub,W4 3PQ,Hounslow,"The Bulls Head, Strand-On-The-Green, Chiswick",14110,0.0285084133802252,2,YES,NON_BAKERY,"This is a pub/bar/nightclub, not a bakery.",20260901_164604_298,gemini-2.5-flash,2026-09-01T17:31:40
1810214,baharistan ice cream,Baharistan Ice Cream,1761245,NON_BAKERY,Restaurant/Cafe/Canteen,NW9 6RS,Barnet,Sheaveshill Parade  Sheaveshill Avenue London,14115,0.028495488171793,2,YES,NON_BAKERY,"Primarily an ice cream and juice shop with some Afghan street food, not a bakery.",20260901_164604_298,gemini-2.5-flash,2026-09-01T17:31:40
1175205,essentials,Essentials,533238,NON_BAKERY,Retailers - other,WC2H 0AP,Westminster,"UNIT 1 LEICESTER SQUARE STATION CHARING CROSS ROAD, LONDON",14143,0.0284413798092505,3,UNCLEAR,UNCLEAR,Insufficient evidence to determine the operating model or bakery provision at this specific location.,20260901_164604_298,gemini-2.5-flash,2026-09-01T17:31:40
1255884,essentials,Essentials,533238,NON_BAKERY,Takeaway/sandwich shop,SW1W 8BB,Kensington and Chelsea,"Shop Westbound Platform Room  Sloane Square Station, Sloane Square, LONDON",14143,0.0284413798092505,3,UNCLEAR,UNCLEAR,Insufficient evidence to determine the operating model or bakery provision at this specific location.,20260901_164604_298,gemini-2.5-flash,2026-09-01T17:31:40
1803458,haverstock school,HAVERSTOCK SCHOOL,424144,NON_BAKERY,School/college/university,NW3 2BQ,Camden,"Haverstock School, 24 Haverstock Hill, London",14151,0.0284308097685311,2,YES,NON_BAKERY,"This is a school, not a bakery.",20260901_164604_298,gemini-2.5-flash,2026-09-01T17:31:40
316304,william hill,WILLIAM HILL,316179,NON_BAKERY,Retailers - other,EN4 0BX,Enfield,"William Hill, 5 Cockfosters Parade, Cockfosters Road, BARNET",14166,0.0284006653864719,13,YES,NON_BAKERY,"This is a betting shop, not a bakery.",20260901_164604_298,gemini-2.5-flash,2026-09-01T17:31:40
316528,william hill,William Hill,316179,NON_BAKERY,Retailers - other,N21 3SA,Enfield,"761-763 Green Lanes, LONDON",14166,0.0284006653864719,13,YES,NON_BAKERY,"This is a William Hill betting shop, which offers gambling services and not bakery products.",20260901_164604_299,gemini-2.5-flash,2026-09-01T17:31:47
316720,william hill,William Hill,316179,NON_BAKERY,Retailers - other,EN3 4DR,Enfield,"255 High Street, ENFIELD",14166,0.0284006653864719,13,YES,NON_BAKERY,"This is a William Hill betting shop, which offers gambling services and not bakery products.",20260901_164604_299,gemini-2.5-flash,2026-09-01T17:31:47
317494,william hill,William Hill,316179,NON_BAKERY,Retailers - other,N9 0TZ,Enfield,"1-2 Market Square, LONDON",14166,0.0284006653864719,13,YES,NON_BAKERY,"This is a William Hill betting shop, which offers gambling services and not bakery products.",20260901_164604_299,gemini-2.5-flash,2026-09-01T17:31:47
317518,william hill,William Hill,316179,NON_BAKERY,Other catering premises,EN3 5UA,Enfield,"525F Hertford Road, ENFIELD",14166,0.0284006653864719,13,YES,NON_BAKERY,"This is a William Hill betting shop, which offers gambling services and not bakery products.",20260901_164604_299,gemini-2.5-flash,2026-09-01T17:31:47
374003,william hill,William Hill,316179,NON_BAKERY,Retailers - other,RM7 0DA,Havering,"72-74 Dagenham Road, Romford",14166,0.0284006653864719,13,YES,NON_BAKERY,"This is a William Hill betting shop, which offers gambling services and not bakery products.",20260901_164604_299,gemini-2.5-flash,2026-09-01T17:31:47
414035,william hill,William Hill,316179,NON_BAKERY,Retailers - other,W2 3RX,Westminster,"30-34 QUEENSWAY, LONDON",14166,0.0284006653864719,13,YES,NON_BAKERY,"This is a William Hill betting shop, which offers gambling services and not bakery products.",20260901_164604_299,gemini-2.5-flash,2026-09-01T17:31:47
414155,william hill,William Hill,316179,NON_BAKERY,Retailers - other,SW1P 2HR,Westminster,"22 STRUTTON GROUND, LONDON",14166,0.0284006653864719,13,YES,NON_BAKERY,"This is a William Hill betting shop, which offers gambling services and not bakery products.",20260901_164604_299,gemini-2.5-flash,2026-09-01T17:31:47
424974,william hill,William Hill,316179,NON_BAKERY,Retailers - other,NW5 4EA,Camden,"155-157 Queen's Crescent, London",14166,0.0284006653864719,13,YES,NON_BAKERY,"This is a William Hill betting shop, which offers gambling services and not bakery products.",20260901_164604_299,gemini-2.5-flash,2026-09-01T17:31:47
532224,william hill,William Hill,316179,NON_BAKERY,Retailers - other,NW9 9HH,Brent,"536 Kingsbury Road, London",14166,0.0284006653864719,13,YES,NON_BAKERY,"This is a William Hill betting shop, which offers gambling services and not bakery products.",20260901_164604_299,gemini-2.5-flash,2026-09-01T17:31:47
772655,william hill,William Hill,316179,NON_BAKERY,Retailers - other,W1K 6DD,Westminster,"32 NORTH ROW, LONDON",14166,0.0284006653864719,13,YES,NON_BAKERY,"This is a William Hill betting shop, which offers gambling services and not bakery products.",20260901_164604_299,gemini-2.5-flash,2026-09-01T17:31:47
1427669,william hill,William Hill,316179,NON_BAKERY,Restaurant/Cafe/Canteen,N7 6AX,Islington,"William Hill, 37 Seven Sisters Road, London, N7 6AX",14166,0.0284006653864719,13,YES,NON_BAKERY,"This is a William Hill betting shop, not a food establishment.",20260901_164604_300,gemini-2.5-flash,2026-09-01T17:31:55
358605,budgens,Budgens,357962,GROCER_BAKERY,Retailers - other,BR2 8AR,Bromley,"209 - 211 Southborough Lane, Bromley",14172,0.0283941872513788,27,YES,GROCER_BAKERY,"Budgens is a supermarket/convenience store chain, and this location is confirmed to be a Budgens store. Budgens stores generally offer a bakery section with fresh bread and pastries.",20260901_164604_300,gemini-2.5-flash,2026-09-01T17:31:55
416904,budgens,Budgens,357962,GROCER_BAKERY,Retailers - other,N1 1RL,Islington,"Budgens, 213-215 Upper Street, London, N1 1RL",14172,0.0283941872513788,27,YES,GROCER_BAKERY,"This Budgens location is a convenience store that has expanded its food offerings, including a ""Cook section"" and plans for a juice bar, indicating a substantial food retail operation. It is a supermarket/convenience store and Budgens stores generally offer a bakery section.",20260901_164604_300,gemini-2.5-flash,2026-09-01T17:31:55
