BakeryRank,BusinessName,BusinessNameClean,BusinessType,Address,PostCode,LocalAuthorityName,FHRSIDRep,StoreCount,BakeryScore,LocationMatch,AIClass,V2ManualVerdict,AIReason,V2ManualNote,ReviewFlags,ManualClass,ManualReason,ManualSourceURL
19597,Shepherds Bush Food And Wine,shepherds bush food and wine,Retailers - other,"20 Shepherd's Bush Road, London",W6 7PJ,Hammersmith and Fulham,345486,1,0.0213207381106821,YES,GROCER_BAKERY,,"Food and wine retailer with a broad range of products, likely including baked goods as part of a substantial grocery offering.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
19691,Caffe pistachio,caffe pistachio,Restaurant/Cafe/Canteen,"239, Lower Road, London",SE16 2LW,Southwark,1110684,1,0.0212197864025883,YES,BAKERY_CAFE,NOT_BAKERY,"Cafe offering a substantial range of breakfast items, sandwiches, toasties, and desserts including cakes and croissants.",Mainly a café serving breakfast and sandwiches,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
19835,Berrylands Food And Wine,berrylands food and wine,Retailers - other,"23 Berrylands Road, Surbiton",KT5 8QX,Kingston-Upon-Thames,1386054,1,0.021076323065019,YES,GROCER_BAKERY,,"This is a ""Retailers - other"" business, which could be a grocer. Further investigation would be needed to confirm substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
19859,Nisa Chigwell,nisa chigwell,Retailers - other,"187 Manford Way, Chigwell",IG7 4DN,Redbridge,443769,1,0.021038867425239,YES,GROCER_BAKERY,,"Nisa Chigwell at 187 Manford Way is a Nisa Extra convenience store. While specific evidence of an in-store bakery is not explicitly stated, Nisa stores are general food retailers, and it is plausible that a Nisa Extra would have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
19996,E1 Local/Nisa Local,e1 local nisa local,Retailers - other,"E1 Local/Nisa Local, 58a Commercial Road, London",E1 1LP,Tower Hamlets,679383,1,0.0209073586285023,YES,GROCER_BAKERY,,"E1 Local/Nisa Local is a convenience store that offers a wide range of products, including fresh food, and is part of the Nisa brand which supports local causes through sales of own-brand products. While specific bakery provision at this exact location isn't detailed, Nisa Local stores generally function as grocers.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
20007,Sahej Food & Wine (Cost Cutter),sahej food and wine cost cutter,Retailers - other,"1-2 Baber Bridge Parade, Hounslow Road, Feltham",TW14 0HP,Hounslow,489981,1,0.0208992164104658,YES,GROCER_BAKERY,,"Sahej Food & Wine (Cost Cutter) is a convenience store, which is a type of grocer. While specific bakery provision isn't detailed, it's a general food retailer.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
20031,Eltham Superstore,eltham superstore,Retailers - other,"150 Eltham High Street, Eltham, Greenwich",SE9 1BJ,Greenwich,1661942,1,0.0208779793214573,YES,GROCER_BAKERY,,"Eltham Superstore is a Sainsbury's supermarket, and large supermarkets often have in-store bakeries, though specific evidence for this location is not explicitly stated in the provided snippets.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
20035,Belmont Food and Wine,belmont food and wine,Retailers - other,"63 Belmont Road, Uxbridge",UB8 1QT,Hillingdon,518683,1,0.0208750195766063,YES,GROCER_BAKERY,,"Belmont Food and Wine is identified as a convenience store, which typically falls under the grocer category.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
20077,Tottenham Food Centre,tottenham food centre,Retailers - other,"2-6 Walton Road, Tottenham, London",N15 4PP,Haringey,1418107,1,0.0208277444523594,YES,GROCER_BAKERY,,"Convenience store identified as a ""Food Centre"" and ""grocery store"" which is likely to have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
20149,A J Corner Shop,a j corner shop,Retailers - other,"12 Gagarin House Winstanley Road, London, Wandsworth",SW11 2EL,Wandsworth,1572775,1,0.0207650944677054,YES,GROCER_BAKERY,,"A J Corner Shop is a convenience store/food retailer. Reviews indicate it has a substantial stock, and as a corner shop, it is highly likely to have a persistent bakery range, even if not explicitly detailed.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
20168,Way 2 Save,way 2 save,Retailers - supermarkets/hypermarkets,"295-299 Neasden Lane, London",NW10 1QR,Brent,532356,3,0.0207431593598342,YES,GROCER_BAKERY,,"Way 2 Save is identified as a supermarket/hypermarket. As a supermarket, it is highly likely to have a substantial bakery provision, even if not explicitly detailed.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
20273,Teddington Mini Market,teddington mini market,Retailers - other,"198 Kingston Road, Teddington, Richmond Upon Thames",TW11 9JD,Richmond-Upon-Thames,1724922,1,0.0206393823369915,YES,GROCER_BAKERY,,Convenience store (Costcutter/Londis) that is likely to have a persistent bakery range as part of its general food retail.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
20303,Mon Food and Wine,mon food and wine,Retailers - other,"61 High Street, Hounslow",TW3 1RB,Hounslow,490410,1,0.0206145986393944,YES,GROCER_BAKERY,,"Mon Food and Wine is identified as a convenience store and grocer. While specific bakery evidence for this location is not detailed, as a grocer, it is likely to have some bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
20428,ACUBE CAFE LTD,acube cafe ltd,Restaurant/Cafe/Canteen,"57 Camden Road, London",NW1 9EU,Camden,1960277,1,0.0205177186097121,YES,BAKERY_CAFE,,"Cafe offering a blend of Nepali, Indian, and British cafe culture with freshly prepared desserts and sweet treats.",,FP_CAFE_WEAK_EVIDENCE,NON_BAKERY,Mainly a south east asian breakfast and brunch spot ,
20434,Shell Little Waitrose Muswell Hill,shell little waitrose muswell hill,Retailers - other,"11 Colney Hatch Lane, Hornsey, London",N10 1QD,Haringey,421906,1,0.0205144719458869,YES,GROCER_BAKERY,,"Shell Little Waitrose Muswell Hill is a convenience store that includes a Waitrose, which is a general food retailer. Waitrose stores typically have a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
20452,Yellow Food & Wine,yellow food and wine,Retailers - other,"129 Tottenham Lane, Hornsey, London",N8 9BJ,Haringey,1198828,1,0.0205012670695479,YES,GROCER_BAKERY,,"Convenience store and off-licence. While the name ""Food & Wine"" suggests a general retailer, there is no affirmative evidence of a substantial bakery provision at this specific location.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
20595,BP Service Station-Londis,bp service station londis,Retailers - other,"Cromwell North Service Station, Great West Road, London",W6 9TQ,Hammersmith and Fulham,346002,2,0.020374969760909,YES,GROCER_BAKERY,,"BP Service Station-Londis is a petrol station with a Londis convenience store. BP petrol stations in the UK have partnered with M&S Food, indicating a substantial food retail offering that could include bakery items.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
20731,The Italians,the italians,Retailers - other,"454-458 Chiswick High Road, Chiswick",W4 5TT,Hounslow,926807,2,0.0202815971279942,YES,GROCER_BAKERY,,"""The Italians"" at this address was a hybrid gourmet grocer, neighbourhood bakery, and café that produced freshly baked sourdough, focaccia, and pastries on-site. However, the main bakery and cafe closed in December 2025, with only the smaller wine bar and deli remaining open. Given the current date, the bakery operation at the supplied location is no longer active.",,FP_EXCLUSION,NON_BAKERY,Current evidence meets an explicit exclusion criterion.,
21160,Londis Shell Romford,londis shell romford,Retailers - other,"203 Brentwood Road, Romford",RM1 2RP,Havering,1731599,1,0.0199088752647618,YES,GROCER_BAKERY,,"Londis is a convenience store, and the specific location is identified as a Shell Romford Service Station, which is a type of general food retailer. There is no affirmative evidence of a substantial bakery provision at this specific location.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
21172,Dukla,dukla,Retailers - other,Russell Parade  Golders Green Road London,NW11 9NN,Barnet,757164,1,0.0198961887431934,YES,GROCER_BAKERY,,"Convenience store specializing in Czech & Slovak groceries, implying a broader food retail offering that could include substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
21220,Belsize Organic,belsize organic,Retailers - other,"64 Belsize Lane, London",NW3 5BJ,Camden,1453200,1,0.0198557279082262,YES,GROCER_BAKERY,,"Belsize Organic is a retailer of organic produce, including fresh produce, grains, and dairy, suggesting it operates as a grocer. Its business type is ""Retailers - other"" and it sells food, beverages, or tobacco predominating. There is no specific evidence of an in-store bakery, but as a grocer with a focus on organic products, it is likely to have a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
21242,MELETIUS SPECIALITY COFFEE ROASTERS,meletius speciality coffee roasters,Restaurant/Cafe/Canteen,"Unit 2, 37-39 High Holborn, London",WC1V 6AA,Camden,1634003,1,0.0198378051735483,YES,BAKERY_CAFE,,Coffee roaster with a cafe that offers a selection of sweet and savoury treats thoughtfully paired with coffee.,,FP_CAFE_WEAK_EVIDENCE,BAKERY_CAFE,,https://share.google/bY34wdAOe4ZF5i96Q
21310,Dot Dot,dot dot,Restaurant/Cafe/Canteen,"37A STOKE NEWINGTON CHURCH STREET, Hackney, London",N16 0NX,Hackney,1405810,1,0.0197739627576517,YES,BAKERY_CAFE,,Independent bubble tea and waffle spot with customer-facing retail.,,FP_CAFE_WEAK_EVIDENCE,NON_BAKERY,Permanently closed,
21427,Kimberley Grocers,kimberley grocers,Retailers - other,"189 Willoughby Lane, LONDON",N17 0RY,Enfield,317388,1,0.0196829989216924,YES,GROCER_BAKERY,,Grocer/retailer. No affirmative evidence of substantial bakery provision at this location.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
21715,Hivay Food & Wine,hivay food and wine,Retailers - other,"162 Town Road, LONDON",N9 0RR,Enfield,1540402,1,0.0194581752107685,YES,GROCER_BAKERY,,"Hivay Food & Wine is identified as a ""Retailers - other"" and ""Food & Wine"" store, which is a general food retailer. While specific bakery evidence is not detailed, it is highly probable that a food and wine retailer would have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
21734,Hathaways,hathaways,Retailers - other,"163 Shirley Road, Croydon",CR0 8SS,Croydon,1694751,1,0.019442710572413,YES,GROCER_BAKERY,,"This is a Best-one convenience store, which typically sells a range of basic grocery items, including ""morning goods,"" indicating some bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
21759,Cut Price Off Licence,cut price off licence,Retailers - other,"8 Ewhurst Road, London",SE4 1AQ,Lewisham,1599625,1,0.0194227462508808,YES,GROCER_BAKERY,,"Cut Price Off Licence is identified as a convenience store/grocer, and while it sells general food items, there is no affirmative evidence of a substantial bakery provision at this specific location.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
21765,Lidl Belvedere,lidl belvedere,Retailers - other,"Clydesdale Way, Belvedere, Kent",DA17 6FD,Bexley,1104872,1,0.0194190261828437,YES,GROCER_BAKERY,NOT_BAKERY,"Lidl Belvedere is a supermarket. Supermarkets often have in-store bakeries, and Lidl's general description mentions being ""Big on everything"" including ""biscuits and baby stuff and bicycle pumps and butter"", implying a broad range of food products.",Supermarket,FP_V2_MANUAL_NOT_BAKERY,GROCER_BAKERY,Agree with AI,
21770,Shopping Garden,shopping garden,Retailers - other,"156-158 GREEN LANES, Hackney, London",N16 9DL,Hackney,469824,1,0.0194163549577288,YES,GROCER_BAKERY,,"""Shopping Garden"" is listed as a ""Retailers - other"" and is located on Green Lanes, an area known for its diverse food shops. While specific bakery evidence is not available, the FHRS type and location suggest it could be a grocer with bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
21821,Welcome Carshalton,welcome carshalton,Retailers - other,"376 Middleton Road, Carshalton",SM5 1HA,Sutton,1866713,1,0.0193772379863243,YES,GROCER_BAKERY,,"Welcome Carshalton is a Southern Co-op convenience store that offers a range of groceries and essentials. While it sells food, there is no affirmative evidence of a substantial bakery provision at this specific location beyond incidental baked goods.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
21896,Hillside Mini Mart,hillside mini mart,Retailers - supermarkets/hypermarkets,"25 Hillside, Stonebridge, London",NW10 8LY,Brent,533382,1,0.0193177976349146,YES,GROCER_BAKERY,,"Hillside Mini Mart is identified as a convenience store/minimart. While specific bakery evidence for this location is not detailed, as a general food retailer, it is plausible to have some bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
21903,Kosher Paradise,kosher paradise,Retailers - other,10 Ashbourne Parade  Finchley Road London,NW11 0AD,Barnet,1413914,1,0.0193100852187865,YES,GROCER_BAKERY,,"Supermarket/grocer with a kosher focus, likely to have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
21922,Coffee Haven,coffee haven,Restaurant/Cafe/Canteen,"Wyevale Garden Centre, Headstone Lane",HA2 6NB,Harrow,1199805,3,0.0192969626820849,YES,BAKERY_CAFE,,"Garden centre cafe offering breakfast, lunch, afternoon tea, and a range of sweet treats.",,FP_CAFE_WEAK_EVIDENCE,BAKERY_CAFE,"Though mainly a garden centre, there is a café selling substantial baked goods",
21977,One Stop Hornsey Road,one stop hornsey road,Retailers - other,"One Stop Hornsey Road, 90 Hornsey Road, London, N7 7NN",N7 7NN,Islington,1535274,1,0.019256723762656,YES,GROCER_BAKERY,,Convenience store (One Stop) which typically offers a range of fresh and packaged bakery items.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
22068,Costles Food and Wine,costles food and wine,Retailers - other,"333 Gray's Inn Road, London",WC1X 8PX,Camden,426165,1,0.0191887929516008,YES,GROCER_BAKERY,,"Costles Food and Wine is identified as a grocer/convenience store. There is no specific evidence of an in-store bakery or substantial fresh bakery provision at this location, but as a food and wine retailer, it would likely have a substantial bakery section.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
