msoa_code,msoa_name,borough_code,borough_name,area_km2,population,transport_nodes,bakery_count,core_bakery_count,core_and_cafe_count,population_density_km2,transport_nodes_per_km2,bakery_density_km2,bakeries_per_10000_people,core_bakeries_per_10000_people,core_and_cafe_per_10000_people
E02006785,Bexley 029,E09000004,Bexley,1.3608968297191242,7035,16,1,0,0,5169.385251233156,11.756952952342642,0.7348095595214151,1.4214641080312722,0.0,0.0
E02006786,Greenwich 033,E09000011,Greenwich,1.243876521829598,7669,16,2,0,2,6165.402968390939,12.863013103958146,1.6078766379947682,2.607901942886947,0.0,2.607901942886947
E02006787,Bromley 041,E09000006,Bromley,1.5086833235806527,7852,28,7,1,4,5204.538207106549,18.5592294700692,4.6398073675173,8.91492613346918,1.273560876209883,5.094243504839532
E02006788,Croydon 045,E09000008,Croydon,1.3935406489619153,7633,20,0,0,0,5477.414674402229,14.351931545662856,0.0,0.0,0.0,0.0
E02006789,Bromley 042,E09000006,Bromley,22.430124684336942,6792,81,1,0,0,302.8070550469514,3.611214879093502,0.04458289974189508,1.4723203769140163,0.0,0.0
E02006791,Ealing 040,E09000009,Ealing,0.685386811360803,7515,16,3,1,2,10964.61133396968,23.344481882037908,4.3770903528821075,3.992015968063872,1.330671989354624,2.661343978709248
E02006792,Hounslow 029,E09000018,Hounslow,1.4487384332417619,8749,40,24,2,19,6039.047352683842,27.61022906701951,16.56613744021171,27.431706480740655,2.285975540061721,21.716767630586354
E02006793,Enfield 037,E09000010,Enfield,0.9908862461467262,9545,23,3,2,2,9632.790885046372,23.21154430131656,3.027592734954334,3.143006809848088,2.095337873232059,2.095337873232059
E02006794,Haringey 037,E09000014,Haringey,0.6933418810192744,7967,13,8,2,3,11490.723722455363,18.749768845477558,11.538319289524653,10.04142086105184,2.51035521526296,3.7655328228944396
E02006795,Harrow 032,E09000015,Harrow,0.9660051793335005,8424,13,1,0,1,8720.450138592607,13.457484781778714,1.035191137059901,1.1870845204178537,0.0,1.1870845204178537
E02006796,Hillingdon 033,E09000017,Hillingdon,4.300907684278098,10365,32,7,1,2,2409.9564001080744,7.4402898990312,1.627563415413075,6.753497346840328,0.964785335262904,1.929570670525808
E02006798,Lewisham 039,E09000023,Lewisham,0.8376974482227716,9069,26,5,3,4,10826.104364100021,31.037458756930267,5.968742068640435,5.513287021722351,3.307972213033411,4.4106296173778805
E02006799,Barking and Dagenham 023,E09000002,Barking and Dagenham,1.1626171655061477,12630,25,7,1,2,10863.421231615399,21.503209088708235,6.020898544838306,5.542359461599367,0.7917656373713381,1.5835312747426762
E02006800,Redbridge 034,E09000026,Redbridge,1.6456235149331964,15557,16,3,0,0,9453.55961362252,9.722758489294872,1.8230172167427883,1.9283923635662403,0.0,0.0
E02006801,Lambeth 036,E09000022,Lambeth,1.4385957866887238,9648,90,30,5,24,6706.539869831821,62.56100624843117,20.853668749477055,31.09452736318408,5.182421227197347,24.87562189054726
E02006802,Southwark 034,E09000028,Southwark,0.6900809371510263,9966,36,6,1,3,14441.784236417636,52.16779374985299,8.694632291642165,6.020469596628537,1.0034115994380894,3.0102347983142685
E02006836,Sutton 025,E09000029,Sutton,3.3361180081984307,8666,22,2,1,1,2597.6299335645535,6.594490946044331,0.599499176913121,2.3078698361412417,1.1539349180706209,1.1539349180706209
E02006853,Tower Hamlets 032,E09000030,Tower Hamlets,0.5419908614974279,11416,5,0,0,0,21063.08576579972,9.225247795111999,0.0,0.0,0.0,0.0
E02006854,Tower Hamlets 033,E09000030,Tower Hamlets,1.0747182487214482,8834,58,27,3,24,8219.828788158642,53.96763297636419,25.122863626928158,30.563731039166854,3.3959701154629838,27.16776092370387
E02006882,Harrow 033,E09000015,Harrow,2.1278741140073043,14778,20,3,0,1,6944.959714825156,9.399052259879761,1.4098578389819643,2.0300446609825418,0.0,0.6766815536608471
E02006918,Hackney 028,E09000012,Hackney,0.5187931167184997,8497,14,1,0,1,16378.397719973073,26.98570884778428,1.9275506319845914,1.1768859597505001,0.0,1.1768859597505001
E02006921,Hackney 029,E09000012,Hackney,0.4526182378012836,8090,15,2,0,0,17873.782636995318,33.1405116878776,4.418734891717013,2.4721878862793574,0.0,0.0
E02006924,Redbridge 035,E09000026,Redbridge,2.4063636371082744,14031,30,5,0,2,5830.789571297314,12.46694370600238,2.077823951000397,3.5635378804076687,0.0,1.4254151521630676
E02006925,Redbridge 036,E09000026,Redbridge,2.4914741256161084,14506,31,2,0,1,5822.255929072858,12.442433048480531,0.802737616031002,1.3787398317937405,0.0,0.6893699158968702
E02006927,Greenwich 034,E09000011,Greenwich,2.521565432695332,13438,39,4,0,1,5329.229147004906,15.466582581722825,1.5863161622279822,2.976633427593392,0.0,0.744158356898348
E02006928,Greenwich 035,E09000011,Greenwich,0.7483938651541625,12791,26,13,2,7,17091.267841118883,34.74106511368079,17.370532556840395,10.163396137909467,1.5635994058322256,5.472597920412791
E02006930,Greenwich 037,E09000011,Greenwich,0.8674368979386552,10328,23,10,2,4,11906.341573136991,26.51489699672258,11.528216085531557,9.682416731216112,1.9364833462432225,3.872966692486445
E02006931,Greenwich 038,E09000011,Greenwich,2.0491701053850604,9979,35,12,3,9,4869.776293230104,17.080085205236358,5.856029213223894,12.02525303136587,3.0063132578414673,9.018939773524401
E02006941,Southwark 035,E09000028,Southwark,0.5927374414305278,5461,20,10,0,7,9213.185498827748,33.74175242200237,16.870876211001185,18.311664530305805,0.0,12.818165171214064
E02006942,Southwark 036,E09000028,Southwark,0.3943806586489743,6746,16,10,2,8,17105.301317538495,40.5699408657895,25.356213041118433,14.823599169878447,2.964719833975689,11.858879335902756
E02006953,Barnet 042,E09000003,Barnet,0.698021655744947,12790,14,0,0,0,18323.21374950778,20.056684323151597,0.0,0.0,0.0,0.0
E02006954,Barnet 043,E09000003,Barnet,0.8521148480047517,10708,21,3,1,2,12566.381192714869,24.644565282686983,3.5206521832409976,2.801643630930146,0.9338812103100486,1.8677624206200971
E02006955,Brent 035,E09000005,Brent,0.6090337048381578,12155,17,9,2,6,19957.844538718957,27.91306928492162,14.777507268487915,7.4043603455368165,1.6454134101192923,4.936240230357877
E02006956,Brent 036,E09000005,Brent,1.3316194166735789,11804,12,3,0,0,8864.394625220102,9.011583827739853,2.2528959569349634,2.541511352084039,0.0,0.0
E02006968,Ealing 041,E09000009,Ealing,1.4635795007010821,8700,24,5,0,4,5944.330318805733,16.398152603602025,3.4162817924170885,5.747126436781609,0.0,4.597701149425287
E02006969,Ealing 042,E09000009,Ealing,0.7174737057519522,6838,21,16,6,13,9530.662859391337,29.269365318399835,22.300468814018924,23.3986545773618,8.774495466510675,19.011406844106464
E02006970,Ealing 043,E09000009,Ealing,0.4853151615586721,7848,8,6,2,2,16170.935139950738,16.484133679868233,12.363100259901175,7.6452599388379205,2.5484199796126403,2.5484199796126403
E02006971,Ealing 044,E09000009,Ealing,0.9501033730918479,8788,5,0,0,0,9249.519840564182,5.262585252938201,0.0,0.0,0.0,0.0
E02006972,Hounslow 030,E09000018,Hounslow,1.5647624079352302,6715,15,4,0,1,4291.386325455456,9.586119863266099,2.5562986302042927,5.956813104988831,0.0,1.4892032762472078
E02006973,Hounslow 031,E09000018,Hounslow,0.84236129028397,8350,21,5,0,1,9912.611246873792,24.929920501119717,5.935695357409457,5.9880239520958085,0.0,1.1976047904191616
E02006987,Croydon 046,E09000008,Croydon,0.718565674465249,10162,41,12,0,6,14142.061555559945,57.058110979921054,16.699934920952504,11.80869907498524,0.0,5.90434953749262
E02006988,Croydon 047,E09000008,Croydon,0.7773502956691773,7454,22,2,0,0,9588.984582019448,28.301269225171428,2.572842656833766,2.6831231553528307,0.0,0.0
E02006991,Greenwich 039,E09000011,Greenwich,0.6041546868960764,6658,22,5,1,3,11020.356449117931,36.414515151786496,8.276026170860566,7.509762691498948,1.5019525382997898,4.505857614899369
E02006992,Greenwich 040,E09000011,Greenwich,2.346350747595478,9465,29,8,2,4,4033.923747206021,12.359618454197001,3.4095499183991724,8.452192287374539,2.1130480718436346,4.226096143687269
E02006993,Greenwich 041,E09000011,Greenwich,1.2714286531721966,9807,26,10,2,2,7713.370290603152,20.449436887496887,7.865168033652648,10.196798205363516,2.039359641072703,2.039359641072703
E02006994,Greenwich 042,E09000011,Greenwich,1.9350116042638286,8118,37,9,1,3,4195.323677703978,19.121332357113474,4.6511348976762505,11.086474501108647,1.231830500123183,3.695491500369549
E02006995,Newham 038,E09000025,Newham,0.7242297310519443,10288,11,8,2,7,14205.437251321719,15.188550715837764,11.046218702427465,7.776049766718507,1.9440124416796267,6.804043545878694
E02006996,Newham 039,E09000025,Newham,0.9612161608930823,10777,57,12,4,10,11211.838125970444,59.29987688413429,12.484184607186167,11.134824162568433,3.711608054189478,9.279020135473694
E02006997,Newham 040,E09000025,Newham,1.7592446563348052,7758,17,1,0,1,4409.847130735613,9.663238105504695,0.5684257709120408,1.288992008249549,0.0,1.288992008249549
E02006998,Newham 041,E09000025,Newham,2.988361888808756,7478,39,6,0,5,2502.374303461934,13.050628220783018,2.0077889570435414,8.023535704733886,0.0,6.6862797539449055
E02006999,Newham 042,E09000025,Newham,1.8047126453633315,13601,25,4,0,3,7536.37984138012,13.85262083923998,2.216419334278397,2.940960223512977,0.0,2.2057201676347327
E02007008,Lewisham 040,E09000023,Lewisham,0.36331867216812397,6886,27,7,0,2,18953.05836858706,74.314925348802,19.266832497837555,10.165553296543711,0.0,2.904443799012489
E02007009,Lewisham 041,E09000023,Lewisham,1.0503816948222617,9049,29,14,5,11,8614.963536213574,27.609011222255905,13.328488176261471,15.471322798099239,5.525472427892584,12.156039341363687
E02007017,Redbridge 037,E09000026,Redbridge,0.902720705149572,8903,6,0,0,0,9862.40810608732,6.646574035327857,0.0,0.0,0.0,0.0
E02007018,Redbridge 038,E09000026,Redbridge,0.6117755056556047,7463,10,3,1,1,12198.919262062203,16.34586528482139,4.903759585446417,4.019831167090983,1.3399437223636608,1.3399437223636608
E02007019,Redbridge 039,E09000026,Redbridge,0.6250618488399385,7993,20,11,4,6,12787.534569313942,31.996833652730995,17.598258509002047,13.762041786563243,5.004378831477543,7.506568247216314
E02007020,Redbridge 040,E09000026,Redbridge,0.6467769773237574,10632,7,1,0,0,16438.432988127122,10.822896060655554,1.546128008665079,0.9405568096313017,0.0,0.0
E02007083,Wandsworth 038,E09000032,Wandsworth,1.295087621321409,11326,24,12,2,8,8745.354224329478,18.531564663950864,9.265782331975432,10.595090941197245,1.7658484901995408,7.063393960798163
E02007084,Wandsworth 039,E09000032,Wandsworth,0.9059896994614346,10126,23,11,1,7,11176.72751248651,25.386602092355293,12.14141839199601,10.863124629666206,0.9875567845151096,6.912897491605768
E02007108,Hackney 030,E09000012,Hackney,0.3664624847170509,6198,24,10,3,8,16913.05456487731,65.49101477203219,27.287922821680077,16.134236850596967,4.84027105517909,12.907389480477573
E02007109,Hackney 031,E09000012,Hackney,0.5983954083655328,7790,13,3,0,2,13018.148019012604,21.72476562864748,5.0134074527648025,3.851091142490372,0.0,2.5673940949935816
E02007110,Hackney 032,E09000012,Hackney,0.35073855454980724,8227,12,6,0,2,23456.218009907177,34.21351842942581,17.106759214712906,7.2930594384344225,0.0,2.4310198128114746
E02007111,Hackney 033,E09000012,Hackney,0.6465005919032716,6977,37,14,3,12,10791.94680929834,57.23119276824403,21.65504591230855,20.06593091586642,4.299842339114233,17.19936935645693
E02007112,Tower Hamlets 034,E09000030,Tower Hamlets,0.6074944170620181,7476,9,3,0,2,12306.285934536889,14.814950964530764,4.938316988176922,4.012841091492777,0.0,2.675227394328518
E02007113,Tower Hamlets 035,E09000030,Tower Hamlets,0.7440187763446039,9463,37,5,0,2,12718.765037748273,49.72992776040221,6.720260508162461,5.283736658564937,0.0,2.113494663425975
E02007114,Tower Hamlets 036,E09000030,Tower Hamlets,0.5494226005424256,7898,25,4,0,1,14375.091217948773,45.502314566816835,7.280370330690693,5.064573309698657,0.0,1.2661433274246643
E02007115,Camden 029,E09000007,Camden,0.6683824750141143,12740,20,20,5,17,19060.94261333074,29.92298683411419,29.92298683411419,15.698587127158557,3.9246467817896393,13.343799058084771
