BusinessNameClean,DisplayName,StoreCount,BakeryScore,BakeryRank
moshi moshi,Moshi Moshi,1,0.008149087136908652,44096
burgerking olympia,Burgerking Olympia,1,0.00814861757045008,44097
montessori and me nursery,Montessori & Me Nursery,1,0.008148373986576913,44098
foody master,Foody Master,1,0.008147828564488722,44099
d r mart,D R Mart,1,0.008147462316651404,44100
york food and wine,York Food & Wine,1,0.008147101841634766,44101
caterlink at hampton junior school,Caterlink at Hampton Junior School,1,0.00814665991600448,44102
kiddies lounge nursery,Kiddies Lounge Nursery,1,0.00814508720322696,44103
the fire station community centre,The Fire Station  Community Centre,1,0.008145008289996309,44104
cygnet house,Cygnet House,1,0.008144878932727343,44105
uffizzi pizzaeria,Uffizzi Pizzaeria,1,0.00814487417059989,44106
dana favorit,Dana Favorit,1,0.008144816065713502,44107
searcys main hall,"Searcys, Main Hall",1,0.00814416173566591,44108
nasya fresh juice,Nasya Fresh Juice,1,0.008143884544061009,44109
taqueria mexico,Taqueria Mexico,1,0.008143573600684798,44110
goppa the carpenters arms,GOPPA @ The Carpenters Arms,1,0.008142643914837742,44111
sameet news,Sameet News,1,0.008142564632107005,44112
dirty donny s,Dirty Donny's,1,0.008142413297020788,44113
camlo s place,Camlo's Place,1,0.008142242966290597,44114
manuka kitchen,Manuka Kitchen,1,0.00814193319998355,44115
pilove pasta express,Pilove Pasta Express,1,0.008141717668443014,44116
bishops stores,Bishops Stores,1,0.008141253779339538,44117
chai and chaat,Chai & Chaat,2,0.008140902669611762,44118
zingo juice,Zingo Juice,1,0.008140651233559476,44119
buddi s food flavours,BUDDI'S FOOD FLAVOURS,2,0.00814037082298738,44120
the deli at 80,The Deli At 80,1,0.008140120538776685,44121
little istanbul,Little Istanbul,1,0.008138216145947848,44122
viet caphe,Viet Caphe,1,0.008136425925541188,44123
charms,Charms,1,0.008136040989099279,44124
jlz foods,JLZ Foods,1,0.008135933177502178,44125
cheat meals,Cheat Meals,3,0.008135863443334737,44126
mozart flowers and coffee,Mozart Flowers & coffee,1,0.008135847525044438,44127
bella roma,Bella Roma,2,0.00813574341018835,44128
cherie and alana catering,Cherie And Alana Catering,1,0.008135740086725582,44129
bombay chaat corner,Bombay Chaat Corner,1,0.008135217215890741,44130
greyhound public house,Greyhound Public House,1,0.008135187503686326,44131
wriggle at n4 kitchen hire,Wriggle at N4 Kitchen Hire,1,0.008134788380220389,44132
balham news,Balham News,1,0.008134419451673798,44133
thomas franks catering cumnor house girls school,Thomas Franks Catering @ Cumnor House Girls School,1,0.008133821586507125,44134
osu re kitchen,Osu-Re Kitchen,1,0.008133220446966846,44135
bronsons burgers fulham,Bronsons Burgers - Fulham,1,0.008132508616181188,44136
sandwiche el asadazo,Sandwiche/El Asadazo,1,0.008131835010099949,44137
cassio ristorante,Cassio Ristorante,1,0.008131496654828638,44138
tian fu,Tian Fu,1,0.008131441760679415,44139
the vine foodbank,The Vine Foodbank,1,0.00813056738705047,44140
harry gosling primary school kitchen,Harry Gosling Primary School Kitchen,1,0.008130118781399269,44141
bekhal,Bekhal,1,0.008129599893279887,44142
highway vineyard church,Highway Vineyard Church,1,0.008129548191195164,44143
calypso gymnastics club,Calypso Gymnastics Club,1,0.008129085392426452,44144
honest falafel,Honest FALAFEL,1,0.008128226451965516,44145
the ivy chelsea,The Ivy Chelsea,1,0.008127036109583747,44146
hampton hill cricket club,Hampton Hill Cricket Club,1,0.008126936477578239,44147
elif baran food and wine,Elif Baran Food & Wine,1,0.008126265840498964,44148
sylvia young,Sylvia Young,1,0.00812616960241183,44149
olympic house hotel,Olympic House Hotel,1,0.008126017510241772,44150
booty food and wine,Booty Food & Wine,1,0.008125590911940693,44151
sarata s kitchen,Sarata’s kitchen,1,0.00812540853787207,44152
st vincents breakfast club,St Vincents Breakfast Club,1,0.008124868949735074,44153
hunt n eat,Hunt N Eat,1,0.008124313533008696,44154
cinel food,Cinel Food,1,0.008124066247790409,44155
breddos tacos,Breddos Tacos,2,0.008123849596227436,44156
saucy bird,Saucy Bird,1,0.008123788258630403,44157
hainault forest golf club private,Hainault Forest Golf Club (Private),1,0.008123513625717886,44158
the ice wharf,The Ice Wharf,1,0.008123258377964003,44159
the gourmet oriental imperial noodles noodles king,The Gourmet Oriental/Imperial Noodles/Noodles King,1,0.008122037402188084,44160
leos foods,Leos Foods,1,0.00812183812935229,44161
bhavna s kitchen,Bhavna's kitchen,1,0.008121646901496568,44162
chemco pharmacy,Chemco Pharmacy,1,0.008121640535952808,44163
caffee shop,Caffee Shop,1,0.008121394853446885,44164
magic masala,Magic Masala,2,0.008121207094169948,44165
jim and tonic,Jim & Tonic,1,0.008121179167808263,44166
new golden gate,New Golden Gate,1,0.00812111456942228,44167
joe and the juice bankside,Joe & the juice bankside,1,0.00812055451845199,44168
pho thuy tay,Pho thuy tay,1,0.008120529927589737,44169
elior queens park rangers football club,Elior @ Queens Park Rangers Football Club,1,0.008120395186864802,44170
sabores original tapas,Sabores Original Tapas,1,0.008119265160825066,44171
soho coffee co,Soho Coffee Co,5,0.008119172070212925,44172
rca white city,RCA WHITE CITY,1,0.008119107881553662,44173
the campion school,The Campion School,1,0.008118586119494642,44174
biggin hill social and sports club,Biggin Hill Social And Sports Club,1,0.008118335055831821,44175
alexander care centre,Alexander Care Centre,1,0.008118334673484603,44176
tiger,Tiger,2,0.008117759647109403,44177
graysons restaurants at cba,Graysons Restaurants At CBA,1,0.00811739520663652,44178
kenturkz grill ltd at homebase,Kenturkz Grill Ltd at Homebase,1,0.008117359760162476,44179
rodi supermarket,Rodi Supermarket,1,0.008117197796057251,44180
taverna ermou,TAVERNA ERMOU,1,0.008116465270839346,44181
caffe nero nero express,Caffe Nero - Nero Express,1,0.008116256302612547,44182
albina,Albina,1,0.008115589465434302,44183
coffee and croissants,Coffee & Croissants,1,0.008115359781850599,44184
smoke and bones,Smoke and Bones,1,0.008115156958516114,44185
le rasa,Le Rasa,1,0.008113885086955866,44186
morley s chicken burnt oak,Morley's Chicken Burnt Oak,1,0.008111912867972188,44187
royale fruit and vegetables ltd,Royale Fruit & Vegetables Ltd,1,0.00811172648134649,44188
central ward residents club,Central Ward Residents Club,1,0.008111726069352173,44189
bottom bay,Bottom Bay,1,0.008111680469197158,44190
tudor cafe sidcup,Tudor Cafe Sidcup,1,0.008111631069002385,44191
bit s and bite s house,Bit's & Bite's House,1,0.008111497893873092,44192
eelam express,Eelam Express,1,0.00811081736165592,44193
the sportsman,The Sportsman,1,0.008110509594608467,44194
muriel s kitchen,Muriel'S Kitchen,1,0.008109920426654265,44195
iraqi food,IRAQI FOOD,1,0.008109533193920066,44196
hill house nursing home,Hill House Nursing Home,1,0.008108670366093829,44197
maalini s kitchen,Maalini's Kitchen,1,0.008108324064594163,44198
the golden lion,The Golden Lion,4,0.008107386283697495,44199
aramark regents park barracks officers,Aramark @ Regents Park Barracks - Officers,1,0.008106319744753671,44200
ristorante sorrento,Ristorante Sorrento,2,0.008105711455943803,44201
cockfoster s sf connect,Cockfoster's SF Connect,1,0.00810546243880004,44202
eico pharmacy,Eico Pharmacy,1,0.008104857643098649,44203
canto corvino,Canto Corvino,1,0.008104710466124664,44204
combi s kitchen,Combi's Kitchen,1,0.008104157419228843,44205
plovdiv cafe ponari limited,"Plovdiv Cafe, Ponari Limited",1,0.008104033524962565,44206
punjabi kitchen hanwell,Punjabi Kitchen Hanwell,1,0.008103185694017587,44207
watch me,Watch Me,1,0.008102626746412118,44208
bury food and wine,Bury Food And Wine,1,0.008102189205320014,44209
rising sun,Rising Sun,6,0.00810108074536643,44210
harvest e8,Harvest E8,1,0.008100053328272145,44211
kai s thai food the cocoanut,Kai's Thai Food @ The Cocoanut,1,0.008099708165539475,44212
oz international supermarket,Oz International Supermarket,1,0.008099189252324536,44213
juniper pursuits at yardley primary school and nursery,Juniper Pursuits at Yardley Primary School & Nursery,1,0.008098563433518457,44214
city social,City Social,1,0.00809682725967893,44215
south ruislip convenience store,South Ruislip Convenience Store,1,0.008095345632676009,44216
sadda superstore,Sadda Superstore,2,0.00809470516958219,44217
premier firs lane,Premier Firs Lane,1,0.008094347605061104,44218
juniper pursuits at george tomlinson primary school,Juniper Pursuits at George Tomlinson Primary School,1,0.008094100466661624,44219
pizaza hendon,Pizaza Hendon,1,0.00809396067081499,44220
collins stores,Collins Stores,1,0.008093779645743768,44221
well pharmacy,Well Pharmacy,9,0.008093742853431656,44222
tito tito,TiTo TiTo,1,0.00809371690605439,44223
project 44,Project 44,1,0.008092650784262514,44224
lavinia ceylon cafe,Lavinia Ceylon Cafe,1,0.008092643317964726,44225
the golden grove,The Golden Grove,1,0.008092562570267747,44226
dfc,DFC,1,0.008092510875016423,44227
ewhurst news,Ewhurst News,1,0.008092470959520084,44228
ninas afternoon teas,Ninas Afternoon Teas,1,0.008092278142136084,44229
ris food and wine,RIS Food And Wine,1,0.008092233233540552,44230
shera bazar,Shera Bazar,1,0.008091201267224053,44231
waka,Waka,1,0.00808823711896837,44232
tfc,TFC,3,0.008087828093983932,44233
jewish care stella and harry freedman house,Jewish Care @ Stella & Harry Freedman House,1,0.008086896109343183,44234
taste of hyderabad,Taste Of Hyderabad,1,0.00808687167783004,44235
nawabi dine,Nawabi Dine,1,0.008086638957531353,44236
eat me events and catering,Eat Me Events & Catering,1,0.008086502473094587,44237
olive branch souvlaki corner,Olive branch/Souvlaki Corner,1,0.008086377929875137,44238
souvlaki corner olive branch,Souvlaki Corner / Olive Branch,1,0.008086377929875137,44239
monda mithai ek cup tea,"Monda Mithai, Ek Cup Tea",1,0.008086164036807217,44240
frenchmen wines ltd,Frenchmen Wines Ltd,1,0.008086149280099661,44241
dames food and wine,Dames Food And Wine,1,0.008086124128308458,44242
cockfosters football club,Cockfosters Football Club,1,0.008086072202645478,44243
capital food,Capital Food,1,0.008085925398103867,44244
tottenham fisheries,Tottenham Fisheries,1,0.008085899699673322,44245
black peoples mental health association,Black Peoples Mental Health Association,1,0.00808551426354752,44246
pfc,PFC,5,0.008085178915962667,44247
shrimp and wings,Shrimp and wings,1,0.008084956273453554,44248
play bc preschool,Play BC Preschool,1,0.008083767900401518,44249
zero waste redbridge,Zero Waste – Redbridge,2,0.008082824047508964,44250
eat2heal,Eat2Heal,1,0.008082640094436969,44251
vicars moor lawn tennis club,VICARS MOOR LAWN TENNIS CLUB,1,0.008082368839162102,44252
kita kuisine,Kita Kuisine,1,0.008082346944889896,44253
four seasons mini market,Four Seasons Mini Market,1,0.008081546557482378,44254
cheers mini market,Cheers Mini Market,1,0.008081035513416516,44255
pot and piadina,Pot And Piadina,1,0.008080063291905928,44256
lasagna italiana,Lasagna Italiana,1,0.00807999124675418,44257
brother and cousin fish and vegtable ltd,Brother And Cousin Fish And Vegtable Ltd,1,0.008078109319784062,44258
the pavilion montessori school,The Pavilion Montessori School,1,0.008077811438329151,44259
bickley food and wine,Bickley Food And Wine,1,0.008077020139425172,44260
takusan,Takusan,1,0.0080769580811514,44261
smith s news,Smith'S News,1,0.00807677622359631,44262
the fox and goose,The Fox And Goose,1,0.008076448154953324,44263
loxford general store,Loxford General Store,1,0.008076384827115932,44264
shakes n boba,Shakes N Boba,1,0.008074200279135692,44265
mumbai local,Mumbai Local,2,0.008074011641220532,44266
lewante sandwich bar,LEWANTE SANDWICH BAR,1,0.008073984298450083,44267
tipaza 2,Tipaza 2,1,0.008073893914255606,44268
lawdale junior school kitchen,Lawdale Junior School Kitchen,1,0.008073154669433065,44269
pinner cricket club,Pinner Cricket Club,2,0.008072342713737675,44270
hatay brasserie,Hatay Brasserie,1,0.00807210569843025,44271
mint street adventure playground,Mint street adventure playground,1,0.008071941223798625,44272
dizang,Dizang,1,0.008071835896077842,44273
12th street burgers and shakes dynamite wings,12th Street Burgers & Shakes - Dynamite Wings,1,0.008071449896736553,44274
majet ethiopian food,Majet Ethiopian Food,1,0.00807066814921013,44275
el pirata of mayfair,El Pirata Of Mayfair,1,0.008070341213925993,44276
the cheeky pea mobile catering,The Cheeky Pea - Mobile Catering,1,0.00807027227145707,44277
high spirit,High Spirit,1,0.008069820191432068,44278
chiswick cricket club,Chiswick Cricket Club,1,0.008069648364231088,44279
khanfood,Khanfood,1,0.008069303752147339,44280
grillville,Grillville,1,0.00806899722497119,44281
drinkbee unit 2065,DrinkBee (Unit 2065),1,0.008068905706657064,44282
taste of blessing,Taste Of Blessing,1,0.008068566646051602,44283
the master fryer,The Master Fryer,1,0.008067958646511072,44284
vavi tapas and drinks,VAVI TAPAS & DRINKS,1,0.008067840518051837,44285
milkka food,Milkka food,1,0.008066916841143421,44286
sa nutrition,SA Nutrition,1,0.008066457853045416,44287
brew and barrel,Brew & Barrel,2,0.008066185855562149,44288
swagruha foods uk,Swagruha foods uk,1,0.008066029879943407,44289
blackwoods cheese company,Blackwoods cheese company,1,0.008065451817045769,44290
happy place,Happy Place,1,0.008064856762565157,44291
tastee island,Tastee Island,1,0.008063698925733965,44292
ealing town hall,Ealing Town Hall,1,0.008063566785792037,44293
heytea holborn,Heytea Holborn,1,0.008063400960483092,44294
new dewaniam,New dewaniam,1,0.008063172411854386,44295
shisha town,Shisha Town,1,0.008061974709752923,44296
uncle lim s kitchen,Uncle Lim's Kitchen,1,0.008061093255760743,44297
planet 68,Planet 68,1,0.00806105086546751,44298
cbs bitez cq lounge,CBs Bitez @ CQ Lounge,1,0.008060848590841795,44299
the hair stop,The Hair Stop,1,0.008060804197319523,44300
downsview primary breakfast club,Downsview Primary Breakfast Club,1,0.008060369784865639,44301
panda,Panda,1,0.008060354960065406,44302
mode coffee,MODE COFFEE,1,0.008059901623340377,44303
langley park golf club,Langley Park Golf Club,1,0.008059777410717072,44304
lee valley stadium,Lee Valley Stadium,1,0.008059758042400432,44305
harrison catering,Harrison Catering@,2,0.008059745303391989,44306
the old nick,The Old Nick,1,0.0080591215924443,44307
katsu japanese cuisine,Katsu Japanese Cuisine,1,0.008058329064657628,44308
the woodlands tavern,The Woodlands Tavern,1,0.00805786488038723,44309
ali s pharmacy,Ali's Pharmacy,1,0.008056765889419441,44310
gujarat express,Gujarat Express,1,0.008056626116537768,44311
coffee corner seven stars,Coffee Corner Seven Stars,1,0.008055879610509244,44312
pearl caviar,Pearl Caviar,1,0.008055549529248184,44313
achinka food and wine,Achinka Food & Wine,1,0.008055123009024261,44314
afg hendon food and wine,Afg Hendon Food And Wine,1,0.008055011723453421,44315
luigi s pasta,Luigi's Pasta,1,0.008054605552280228,44316
sud italia,Sud Italia,3,0.0080534865419061,44317
fix 126,FIX 126,1,0.008052494860898499,44318
holland park cafe by daisy green,Holland Park Cafe by Daisy Green,1,0.008052322344118528,44319
oriental snacks and groceries colliers wood,Oriental Snacks & Groceries - Colliers Wood,1,0.008052301898688092,44320
the bridge sen school,The Bridge SEN School,1,0.00805116113600224,44321
pegasus catering,Pegasus Catering,1,0.008050396362100603,44322
nell of old drury public house,Nell Of Old Drury Public House,1,0.008050289156923433,44323
gallipoli bistro gallipoli again,Gallipoli Bistro / Gallipoli Again,1,0.008050247865594565,44324
mind the brew,Mind the Brew,1,0.008049204813210142,44325
kar woo,Kar Woo,2,0.008049097361735749,44326
eaten alive,Eaten Alive,1,0.008047824888952953,44327
selenite wellness solutions,Selenite Wellness Solutions,1,0.008047632756719556,44328
lions den wing s world,Lions Den Wing's World,1,0.008047283906104931,44329
el pollote carnaby,El Pollote Carnaby,1,0.008047253365577432,44330
fornopassione thyme crostaluna pizalo pizeato,FornoPassione/Thyme/CrostaLuna/Pizalo/Pizeato,1,0.008047190874358597,44331
