AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode.longitude,geocode.latitude,scores.Hygiene,scores.Structural,scores.ConfidenceInManagement,Chain,BusinessNameText,Address,ScreenStatus,ScreenReason
Unit 1,Leigh Close,New Malden,,H Mart Europe,Retailers - supermarkets/hypermarkets,7840,0,,1386391,21/25725/RBK,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT3 3NW,2025-11-26T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.267009,51.402529,5.0,5.0,5.0,,h mart europe,"Unit 1, Leigh Close, New Malden, KT3 3NW",NEEDS_CHECK,Independent or other supermarket
143 Ewell Road,Surbiton,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,1386487,21/96005/RBK,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT6 6AW,2024-02-12T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.297423,51.3890366,0.0,0.0,0.0,Sainsbury's,sainsbury's,"143 Ewell Road, Surbiton, KT6 6AW",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
118 Raeburn Avenue,Surbiton,,,Sainsburys,Retailers - supermarkets/hypermarkets,7840,0,,1488272,21/96796/RBK,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT5 9EA,2024-02-01T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.281546,51.390124,0.0,0.0,0.0,Sainsbury's,sainsburys,"118 Raeburn Avenue, Surbiton, KT5 9EA",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
99-101 Clarence Street,Kingston Upon Thames,,,Oseyo,Retailers - supermarkets/hypermarkets,7840,0,,1560267,22/00422/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT1 1QY,2025-02-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3014114,51.4109636,0.0,5.0,5.0,,oseyo,"99-101 Clarence Street, Kingston Upon Thames, KT1 1QY",NEEDS_CHECK,Independent or other supermarket
78 Victoria Road,Surbiton,,,M&S Food,Retailers - supermarkets/hypermarkets,7840,0,,1638987,23/00285/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT6 4NS,2025-07-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3054291,51.3925056,5.0,5.0,0.0,M&S,m&s food,"78 Victoria Road, Surbiton, KT6 4NS",NEEDS_CHECK,Larger M&S store: bakery provision to confirm
36 Cambridge Road,Kingston Upon Thames,,,ADA Food Centre,Retailers - supermarkets/hypermarkets,7840,0,,1640868,23/00294/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT1 3JY,2025-09-06T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.2900295,51.40962,5.0,5.0,10.0,,ada food centre,"36 Cambridge Road, Kingston Upon Thames, KT1 3JY",NEEDS_CHECK,Independent or other supermarket
51 Cambridge Road,Kingston Upon Thames,,,Everyday Local,Retailers - supermarkets/hypermarkets,7840,0,,1650389,23/00342/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT1 3NS,2025-03-13T00:00:00,fhrs_3_en-gb,3,,FHRS,-0.2852965,51.4085257,10.0,10.0,10.0,,everyday local,"51 Cambridge Road, Kingston Upon Thames, KT1 3NS",NEEDS_CHECK,Independent or other supermarket
56 High Street,New Malden,,,M&S Food,Retailers - supermarkets/hypermarkets,7840,0,,1692095,24/00029/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT3 4EZ,2024-02-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2558722,51.4018324,0.0,5.0,0.0,M&S,m&s food,"56 High Street, New Malden, KT3 4EZ",NEEDS_CHECK,Larger M&S store: bakery provision to confirm
9 Central Parade,St Mark's Hill,Surbiton,,Highlife Supermarket,Retailers - supermarkets/hypermarkets,7840,0,,1710440,24/00117/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT6 4PJ,2026-04-08T00:00:00,fhrs_4_en-gb,4,,FHRS,,,5.0,10.0,5.0,,highlife supermarket,"9 Central Parade, St Mark's Hill, Surbiton, KT6 4PJ",NEEDS_CHECK,Independent or other supermarket
384 Malden Road,Worcester Park,,,Dar Al Zaad,Retailers - supermarkets/hypermarkets,7840,0,,1728900,24/00198/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT4 7NL,2026-02-19T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.2510656,51.3846521,15.0,10.0,10.0,,dar al zaad,"384 Malden Road, Worcester Park, KT4 7NL",NEEDS_CHECK,Independent or other supermarket
69 - 73 Robin Hood Way,Kingston Vale,,,Jana Food Centre,Retailers - supermarkets/hypermarkets,7840,0,,1751990,24/00342/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,True,,SW15 3PW,2024-09-26T00:00:00,fhrs_3_en-gb,3,,FHRS,,,10.0,10.0,10.0,,jana food centre,"69 - 73 Robin Hood Way, Kingston Vale, SW15 3PW",NEEDS_CHECK,Independent or other supermarket
138 - 140 High Street,New Malden,,,New Malden International Foods,Retailers - supermarkets/hypermarkets,7840,0,,1793035,25/00024/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT3 4EP,2026-01-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2551648,51.3997131,5.0,5.0,5.0,,new malden international foods,"138 - 140 High Street, New Malden, KT3 4EP",NEEDS_CHECK,Independent or other supermarket
9 Coombe Road,New Malden,,,Sainsburys Supermarkets Ltd.,Retailers - supermarkets/hypermarkets,7840,0,,1794621,25/00032/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT3 4QG,2025-03-13T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2567162,51.4043753,5.0,5.0,5.0,Sainsbury's,sainsburys supermarkets ltd.,"9 Coombe Road, New Malden, KT3 4QG",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
78 - 80 Tolworth Broadway,Tolworth,,,Kingston International Market,Retailers - supermarkets/hypermarkets,7840,0,,1822569,25/00145/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT6 7HR,2025-05-17T00:00:00,fhrs_4_en-gb,4,,FHRS,,,5.0,5.0,10.0,,kingston international market,"78 - 80 Tolworth Broadway, Tolworth, KT6 7HR",NEEDS_CHECK,Independent or other supermarket
93 Burlington Road,New Malden,,,New Malden Superstore,Retailers - supermarkets/hypermarkets,7840,0,,1824641,25/00177/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT3 4LR,2025-04-23T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.2497728,51.3992864,15.0,15.0,10.0,,new malden superstore,"93 Burlington Road, New Malden, KT3 4LR",NEEDS_CHECK,Independent or other supermarket
9 Heritage Walk,Kingston Upon Thames,,,Grewals Budgens,Retailers - supermarkets/hypermarkets,7840,0,,1838960,25/00251/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT1 2US,2025-12-17T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3030201,51.4085267,5.0,5.0,5.0,,grewals budgens,"9 Heritage Walk, Kingston Upon Thames, KT1 2US",NEEDS_CHECK,Independent or other supermarket
86 - 88 Ewell Road,Surbiton,,,Londis,Retailers - supermarkets/hypermarkets,7840,0,,1866717,25/00410/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT6 6EX,2026-03-27T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2985228,51.3907509,,,,,londis,"86 - 88 Ewell Road, Surbiton, KT6 6EX",NEEDS_CHECK,Independent or other supermarket
124 - 130 High Street,New Malden,,,Loon Fung,Retailers - supermarkets/hypermarkets,7840,0,,1875273,25/00281/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT3 4EP,2025-10-15T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2555553,51.40001165,5.0,5.0,5.0,,loon fung,"124 - 130 High Street, New Malden, KT3 4EP",NEEDS_CHECK,Independent or other supermarket
Shop,Petrol Station,159 Kingston Road,New Malden,Londis Rose Cottage,Retailers - supermarkets/hypermarkets,7840,0,,1883332,25/00489/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT3 3NS,2026-01-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2671917,51.4015152,5.0,5.0,0.0,,londis rose cottage,"Shop, Petrol Station, 159 Kingston Road, KT3 3NS",NEEDS_CHECK,Independent or other supermarket
Unit 1,Kingston Station,Wood Street,Kingston Upon Thames,Sainsburys Supermarkets,Retailers - supermarkets/hypermarkets,7840,0,,1946993,26/00252/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT1 1UJ,2026-06-18T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3013146,51.4126288,0.0,0.0,5.0,Sainsbury's,sainsburys supermarkets,"Unit 1, Kingston Station, Wood Street, KT1 1UJ",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
13 Acre Lane,London,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,482932,00100/0013/2/000,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW2 5RS,2024-02-13T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.119779,51.459863,0.0,5.0,0.0,Tesco,tesco,"13 Acre Lane, London, SW2 5RS",NEEDS_CHECK,Tesco store format unclear from FHRS record
23 Balham Hill,London,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,482978,04530/0021/3/002,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW12 9DY,2025-03-28T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.147199,51.452458,0.0,0.0,0.0,Sainsbury's,sainsbury's,"23 Balham Hill, London, SW12 9DY",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
425 Brixton Road,London,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,482997,05/00033/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW9 8HE,2025-03-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.114564,51.462747,0.0,0.0,0.0,Sainsbury's,sainsbury's,"425 Brixton Road, London, SW9 8HE",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
132A Herne Hill,London,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,483016,05/00072/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SE24 9QJ,2023-11-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.10138,51.453289,5.0,5.0,0.0,Sainsbury's,sainsbury's,"132A Herne Hill, London, SE24 9QJ",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
101 Waterloo Road,London,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,483047,05/00131/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SE1 8UL,2023-10-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.110076,51.502727,0.0,5.0,5.0,Sainsbury's,sainsbury's,"101 Waterloo Road, London, SE1 8UL",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
646 - 650 Wandsworth Road,London,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,483106,05/00280/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW8 3SB,2025-03-31T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.150043,51.466486,0.0,0.0,0.0,Sainsbury's,sainsbury's,"646 - 650 Wandsworth Road, London, SW8 3SB",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
The Concourse,Waterloo Station,London,,Marks & Spencer Main Store  (Opp Plat 6&7),Retailers - supermarkets/hypermarkets,7840,0,,483170,05/00684/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SE1 7LY,2019-08-05T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.113271,51.503157,0.0,0.0,5.0,M&S,marks & spencer main store  (opp plat 6&7),"The Concourse, Waterloo Station, London, SE1 7LY",NEEDS_CHECK,Larger M&S store: bakery provision to confirm
330 Brixton Road,London,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,483259,05650/0330/2/000,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW9 7AA,2026-05-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.112977,51.468405,0.0,0.0,0.0,Tesco,tesco,"330 Brixton Road, London, SW9 7AA",NEEDS_CHECK,Tesco store format unclear from FHRS record
Sainsburys Local,47A - 47B Streatham Hill,London,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,483312,06/01290/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW2 4TS,2026-04-25T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.125175,51.440588,0.0,0.0,0.0,Sainsbury's,sainsbury's,"Sainsburys Local, 47A - 47B Streatham Hill, London, SW2 4TS",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Block F St George Wharf London,London,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,483314,06/01300/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,,2026-04-10T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.127429759302952,51.4849138698859,0.0,5.0,0.0,Tesco,tesco,"Block F St George Wharf London, London",NEEDS_CHECK,Tesco store format unclear from FHRS record
Tesco Store,128 Clapham Common South Side,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,483345,08/00420/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW4 9DF,2025-03-26T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.146530002355576,51.4529876708984,0.0,5.0,0.0,Tesco,tesco,"Tesco Store, 128 Clapham Common South Side, London, SW4 9DF",NEEDS_CHECK,Tesco store format unclear from FHRS record
551 Norwood Road,London,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,483349,08/00432/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SE27 9DL,2023-02-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.103558,51.434782,0.0,5.0,0.0,Tesco,tesco,"551 Norwood Road, London, SE27 9DL",NEEDS_CHECK,Tesco store format unclear from FHRS record
266 - 270 Brixton Hill,London,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,483363,08/00471/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW2 1HP,2026-01-09T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.124591,51.446757,0.0,5.0,0.0,Sainsbury's,sainsbury's,"266 - 270 Brixton Hill, London, SW2 1HP",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
42 - 50 Streatham High Road,London,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,483412,09/00022/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW16 1DA,2025-03-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.128233,51.436545,0.0,0.0,0.0,Tesco,tesco,"42 - 50 Streatham High Road, London, SW16 1DA",NEEDS_CHECK,Tesco store format unclear from FHRS record
364 - 366 Norwood Road,London,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,483441,09/00086/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SE27 9AG,2023-02-15T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.106160651163846,51.4407078834836,0.0,10.0,0.0,Sainsbury's,sainsbury's,"364 - 366 Norwood Road, London, SE27 9AG",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
139 Clapham Road,London,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,483501,10/00081/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW9 0HP,2025-12-12T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.11777,51.476143,0.0,0.0,0.0,Tesco,tesco,"139 Clapham Road, London, SW9 0HP",NEEDS_CHECK,Tesco store format unclear from FHRS record
214 Wandsworth Road,London,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,483502,10/00082/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW8 2JU,2024-12-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.131298,51.476,0.0,5.0,5.0,Tesco,tesco,"214 Wandsworth Road, London, SW8 2JU",NEEDS_CHECK,Tesco store format unclear from FHRS record
38 - 40 Kennington Park Road,London,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,483609,10/00342/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SE11 4RS,2023-10-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.105463,51.489227,0.0,0.0,5.0,Tesco,tesco,"38 - 40 Kennington Park Road, London, SE11 4RS",NEEDS_CHECK,Tesco store format unclear from FHRS record
Tesco Express,118A Brixton Road,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,483816,11/00435/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW9 6BD,2026-01-03T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.113052,51.476714,0.0,5.0,0.0,Tesco,tesco,"Tesco Express, 118A Brixton Road, London, SW9 6BD",NEEDS_CHECK,Tesco store format unclear from FHRS record
55A The Cut,London,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,483823,11/00467/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SE1 8LL,2019-08-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.107944,51.502702,5.0,5.0,0.0,Sainsbury's,sainsbury's,"55A The Cut, London, SE1 8LL",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
216 Kennington Road,London,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,483845,12/00062/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SE11 6HR,2025-01-07T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.111616,51.489866,5.0,5.0,5.0,Tesco,tesco,"216 Kennington Road, London, SE11 6HR",NEEDS_CHECK,Tesco store format unclear from FHRS record
Sainsburys,133 Clapham High Street,London,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,483957,13440/0139/2/000,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW4 7SL,2024-02-17T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.135901,51.462351,0.0,5.0,5.0,Sainsbury's,sainsbury's,"Sainsburys, 133 Clapham High Street, London, SW4 7SL",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Tesco Stores,Kennington Lane,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,484167,42470/0271/2/000,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SE11 5QU,2023-10-27T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.113545,51.48675,0.0,0.0,0.0,Tesco,tesco,"Tesco Stores, Kennington Lane, London, SE11 5QU",NEEDS_CHECK,Tesco store format unclear from FHRS record
172-176 Streatham High Road,London,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,484517,68890/0172/3/001,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW16 1BJ,2021-08-18T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.129494,51.43278,0.0,0.0,0.0,Sainsbury's,sainsbury's,"172-176 Streatham High Road, London, SW16 1BJ",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
480 Streatham High Road,London,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,484534,68890/0480/2/000,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW16 3PY,2023-11-15T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.129293,51.419737,5.0,5.0,5.0,Sainsbury's,sainsbury's,"480 Streatham High Road, London, SW16 3PY",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Sainsburys,62 Wandsworth Road,London,,Sainsbury's - Main Store,Retailers - supermarkets/hypermarkets,7840,0,,484644,83810/0062/2/000,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW8 2LF,2026-03-25T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.128248,51.481554,0.0,0.0,0.0,Sainsbury's,sainsbury's - main store,"Sainsburys, 62 Wandsworth Road, London, SW8 2LF",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
76 Brixton Hill,London,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,509162,11/00458/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW2 1QW,2023-02-11T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.119578,51.455642,0.0,5.0,0.0,Sainsbury's,sainsbury's,"76 Brixton Hill, London, SW2 1QW",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
36-38 Abbeville Road,London,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,517198,10/00365/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW4 9NG,2023-02-27T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.139875,51.454176,0.0,0.0,0.0,Sainsbury's,sainsbury's,"36-38 Abbeville Road, London, SW4 9NG",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
4 Crown Lane,London,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,517199,10/00366/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW16 3JG,2019-08-15T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.106142,51.422747,5.0,5.0,5.0,Tesco,tesco,"4 Crown Lane, London, SW16 3JG",NEEDS_CHECK,Tesco store format unclear from FHRS record
5 The Pavement,London,,,Waitrose Ltd,Retailers - supermarkets/hypermarkets,7840,0,,517203,11/00460/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW4 0HY,2025-02-10T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.139295995235443,51.4620628356934,0.0,0.0,0.0,Waitrose,waitrose ltd,"5 The Pavement, London, SW4 0HY",NEEDS_CHECK,Full Waitrose store: bakery provision to confirm
2 Mullins Place,London,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,534932,11/00431/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW4 8EU,2025-03-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.133306,51.449396,0.0,5.0,0.0,Sainsbury's,sainsbury's,"2 Mullins Place, London, SW4 8EU",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Shop,827 - 833 Wandsworth Road,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,534944,12/00186/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW8 3JL,2026-06-04T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.150161,51.466057,0.0,5.0,0.0,Tesco,tesco,"Shop, 827 - 833 Wandsworth Road, London, SW8 3JL",NEEDS_CHECK,Tesco store format unclear from FHRS record
246 Coldharbour Lane,London,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,534954,12/00355/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW9 8SE,2026-05-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.105412,51.464047,0.0,0.0,0.0,Tesco,tesco,"246 Coldharbour Lane, London, SW9 8SE",NEEDS_CHECK,Tesco store format unclear from FHRS record
3 Bondway,London,,,Waitrose,Retailers - supermarkets/hypermarkets,7840,0,,590866,11/00410/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW8 1SJ,2024-12-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.124123,51.484869,0.0,0.0,0.0,Waitrose,waitrose,"3 Bondway, London, SW8 1SJ",NEEDS_CHECK,Full Waitrose store: bakery provision to confirm
379 Brixton Road,London,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,606760,13/00256/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW9 7DE,2026-05-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.11396,51.464473,5.0,5.0,0.0,Sainsbury's,sainsbury's,"379 Brixton Road, London, SW9 7DE",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
384 Streatham High Road,London,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,623106,13/00335/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW16 6HP,2025-03-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.131255,51.425596,0.0,0.0,0.0,Tesco,tesco,"384 Streatham High Road, London, SW16 6HP",NEEDS_CHECK,Tesco store format unclear from FHRS record
2 Tulse Hill,London,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,665343,13/00145/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW2 2TP,2026-01-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.113496,51.453737,0.0,0.0,0.0,Sainsbury's,sainsbury's,"2 Tulse Hill, London, SW2 2TP",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
