AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode.longitude,geocode.latitude,scores.Hygiene,scores.Structural,scores.ConfidenceInManagement,Chain,BusinessNameText,Address,ScreenStatus,ScreenReason,PostCodeClean,SiteRecords,FinalBakeryProvision,AIReason,ManualDecision,ManualReason,BakeryClass
14-21 Winslade Way,London,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,1598665,FR/000001149,523,environmentalhealth@lewisham.gov.uk,Lewisham,http://www.lewisham.gov.uk/myservices/business/food-safety/Pages/default.aspx,False,,SE6 4JU,2025-09-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.020477,51.446277,5.0,5.0,0.0,Tesco,tesco,"14-21 Winslade Way, London, SE6 4JU",NEEDS_CHECK,Tesco store format unclear from FHRS record,SE64JU,1,YES,Tesco Catford Superstore lists a bakery as one of its available food ranges.,,,GROCER_BAKERY
Lidl,0 Bestwood Street,London,,LIDL,Retailers - supermarkets/hypermarkets,7840,0,,1598695,FR/000001775,523,environmentalhealth@lewisham.gov.uk,Lewisham,http://www.lewisham.gov.uk/myservices/business/food-safety/Pages/default.aspx,False,,SE8 5AB,2026-05-02T00:00:00,fhrs_5_en-gb,5,,FHRS,,,0.0,0.0,0.0,Lidl,lidl,"Lidl, 0 Bestwood Street, London, SE8 5AB",AUTO_INCLUDE,Lidl supermarket with established bakery provision,SE85AB,2,YES,Lidl stores typically feature an in-store bakery with a substantial range of fresh bread and pastries.,,,GROCER_BAKERY
Sainsbury's,Sainsbury New Cross Gate Retail Park,New Cross Road,London,J Sainsbury PLC,Retailers - supermarkets/hypermarkets,7840,0,,1598703,FR/000001829,523,environmentalhealth@lewisham.gov.uk,Lewisham,http://www.lewisham.gov.uk/myservices/business/food-safety/Pages/default.aspx,False,,SE14 5UQ,2024-01-18T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0423529,51.4773183,0.0,5.0,5.0,Sainsbury's,j sainsbury plc,"Sainsbury's, Sainsbury New Cross Gate Retail Park, New Cross Road, SE14 5UQ",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record,SE145UQ,1,YES,Sainsbury's New Cross Gate Superstore lists a bakery in its food to go section.,,,GROCER_BAKERY
Sainsbury's Sava Centre,Southend Lane,Bellingham,London,Sainsburys,Retailers - supermarkets/hypermarkets,7840,0,,1598719,FR/000002122,523,environmentalhealth@lewisham.gov.uk,Lewisham,http://www.lewisham.gov.uk/myservices/business/food-safety/Pages/default.aspx,False,,SE26 4PU,2024-07-31T00:00:00,fhrs_5_en-gb,5,,FHRS,,,0.0,5.0,5.0,Sainsbury's,sainsburys,"Sainsbury's Sava Centre, Southend Lane, Bellingham, SE26 4PU",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record,SE264PU,1,YES,Sainsbury's Sydenham Superstore (Sava Centre) explicitly lists a bakery in its food to go section.,,,GROCER_BAKERY
Unit,2B Catford Island,Plassy Road,London,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,1598757,FR/000002562,523,environmentalhealth@lewisham.gov.uk,Lewisham,http://www.lewisham.gov.uk/myservices/business/food-safety/Pages/default.aspx,False,,SE6 2DD,2025-10-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0188911,51.4444688,0.0,0.0,0.0,Lidl,lidl,"Unit, 2B Catford Island, Plassy Road, SE6 2DD",AUTO_INCLUDE,Lidl supermarket with established bakery provision,SE62DD,1,YES,Lidl stores typically feature an in-store bakery with a substantial range of fresh bread and pastries.,,,GROCER_BAKERY
Lidl,106-112 Sydenham Road,London,,Lidl UK Gmbh,Retailers - supermarkets/hypermarkets,7840,0,,1598792,FR/000002825,523,environmentalhealth@lewisham.gov.uk,Lewisham,http://www.lewisham.gov.uk/myservices/business/food-safety/Pages/default.aspx,False,,SE26 5JX,2023-12-08T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.0481187,51.4252197,5.0,10.0,5.0,Lidl,lidl uk gmbh,"Lidl, 106-112 Sydenham Road, London, SE26 5JX",AUTO_INCLUDE,Lidl supermarket with established bakery provision,SE265JX,1,YES,Lidl stores typically feature an in-store bakery with a substantial range of fresh bread and pastries.,,,GROCER_BAKERY
104-120 Lee High Road,London,,,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,1599197,FR/000005619,523,environmentalhealth@lewisham.gov.uk,Lewisham,http://www.lewisham.gov.uk/myservices/business/food-safety/Pages/default.aspx,False,,SE13 5PR,2026-05-01T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0054407,51.4605448,0.0,0.0,0.0,Lidl,lidl,"104-120 Lee High Road, London, SE13 5PR",AUTO_INCLUDE,Lidl supermarket with established bakery provision,SE135PR,1,YES,"Lidl stores typically feature an in-store bakery with a substantial range of fresh bread and pastries, and this specific store lists a ""Bakeshop"" offer.",,,GROCER_BAKERY
Sainsbury's,209-211 Mantle Road,London,,Sainsburys,Retailers - supermarkets/hypermarkets,7840,0,,1599317,FR/000006286,523,environmentalhealth@lewisham.gov.uk,Lewisham,http://www.lewisham.gov.uk/myservices/business/food-safety/Pages/default.aspx,False,,SE4 2EW,2026-05-02T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0390071,51.4639387,0.0,0.0,0.0,Sainsbury's,sainsburys,"Sainsbury's, 209-211 Mantle Road, London, SE4 2EW",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record,SE42EW,1,YES,"This Sainsbury's Local lists ""Bakery"" as one of its food-to-go options.",,,GROCER_BAKERY
5-9 Deptford High Street,London,,,Asda Stores Ltd,Retailers - supermarkets/hypermarkets,7840,0,,1599431,FR/000006844,523,environmentalhealth@lewisham.gov.uk,Lewisham,http://www.lewisham.gov.uk/myservices/business/food-safety/Pages/default.aspx,False,,SE8 4AD,2025-11-26T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.026197,51.475825,0.0,0.0,0.0,Asda,asda stores ltd,"5-9 Deptford High Street, London, SE8 4AD",NEEDS_CHECK,Asda store format unclear from FHRS record,SE84AD,1,YES,This Asda is identified as a supermarket/hypermarket and Asda stores typically have bakery sections.,,,GROCER_BAKERY
Asda Stores Unit 1 and 2,Thurston Point,Thurston Road,London,Asda Stores Ltd,Retailers - supermarkets/hypermarkets,7840,0,,1599600,FR/000007504,523,environmentalhealth@lewisham.gov.uk,Lewisham,http://www.lewisham.gov.uk/myservices/business/food-safety/Pages/default.aspx,False,,SE13 7SD,2024-02-26T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0143678,51.464815,0.0,5.0,0.0,Asda,asda stores ltd,"Asda Stores Unit 1 and 2, Thurston Point, Thurston Road, SE13 7SD",NEEDS_CHECK,Asda store format unclear from FHRS record,SE137SD,1,YES,Asda Lewisham is a large supermarket with an in-store bakery section.,,,GROCER_BAKERY
Unit,2 Grosvenor Court,Adenmore Road,London,Sainsburys Catford Station,Retailers - supermarkets/hypermarkets,7840,0,,1600040,FR/000008426,523,environmentalhealth@lewisham.gov.uk,Lewisham,http://www.lewisham.gov.uk/myservices/business/food-safety/Pages/default.aspx,False,,SE6 4FD,2025-11-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0256498,51.44464,0.0,0.0,0.0,Sainsbury's,sainsburys catford station,"Unit, 2 Grosvenor Court, Adenmore Road, SE6 4FD",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record,SE64FD,1,YES,"Sainsbury's Catford Station Local lists ""Bakery"" under its Food to Go services.",,,GROCER_BAKERY
159 Bestwood Street,London,,,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,1704532,FR/000010719,523,environmentalhealth@lewisham.gov.uk,Lewisham,http://www.lewisham.gov.uk/myservices/business/food-safety/Pages/default.aspx,False,,SE8 5AW,2026-02-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0439521,51.4897462,0.0,5.0,5.0,Lidl,lidl,"159 Bestwood Street, London, SE8 5AW",AUTO_INCLUDE,Lidl supermarket with established bakery provision,SE85AW,1,YES,"Lidl stores typically feature an in-store bakery with a substantial range of fresh bread and pastries, and this specific store lists a ""Bakeshop"" offer.",,,GROCER_BAKERY
313 - 315 Kirkdale,London,,,Sainsburys,Retailers - supermarkets/hypermarkets,7840,0,,1924682,FR/000006287,523,environmentalhealth@lewisham.gov.uk,Lewisham,http://www.lewisham.gov.uk/myservices/business/food-safety/Pages/default.aspx,False,,SE26 4QB,2025-11-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0555648,51.4270342,0.0,0.0,0.0,Sainsbury's,sainsburys,"313 - 315 Kirkdale, London, SE26 4QB",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record,SE264QB,1,YES,"Sainsbury's Local at 313-315 Kirkdale, London, SE26 4QB lists ""Bakery"" as a product/service.",,,GROCER_BAKERY
164 - 178 High Street Collier's Wood,,Colliers Wood,Merton,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,200012,PI/000077951,524,foodandsafety@merton.gov.uk,Merton,http://www.merton.gov.uk,False,,SW19 2BN,2023-10-30T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1782642,51.4187706,0.0,0.0,0.0,Tesco,tesco,"164 - 178 High Street Collier's Wood, Colliers Wood, SW19 2BN",NEEDS_CHECK,Tesco store format unclear from FHRS record,SW192BN,1,YES,"Tesco Colliers Wood Superstore at 164-178 High Street, Colliers Wood, SW19 2BN is a large format store that would typically include a bakery.",,,GROCER_BAKERY
1 Merton High Street,,Colliers Wood,Merton,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,455446,PI/000046887,524,foodandsafety@merton.gov.uk,Merton,http://www.merton.gov.uk,False,,SW19 1DD,2025-08-04T00:00:00,fhrs_5_en-gb,5,,FHRS,,,0.0,0.0,0.0,Sainsbury's,sainsbury's,"1 Merton High Street, Colliers Wood, SW19 1DD",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record,SW191DD,2,YES,"Sainsbury's at 1 Merton High Street, Colliers Wood, SW19 1DD is a large supermarket with a dedicated bakery section.",,,GROCER_BAKERY
Supermarket 51 The Broadway,,Wimbledon,Merton,W M Morrisons Supermarket Limited,Retailers - supermarkets/hypermarkets,7840,0,,455478,PI/000086376,524,foodandsafety@merton.gov.uk,Merton,http://www.merton.gov.uk,False,,SW19 1QD,2025-09-12T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2043372,51.4195708,0.0,0.0,0.0,Morrisons,w m morrisons supermarket limited,"Supermarket 51 The Broadway, Wimbledon, SW19 1QD",AUTO_INCLUDE,Full-format Morrisons supermarket,SW191QD,1,YES,Morrisons Wimbledon has an in-store bakery.,,,GROCER_BAKERY
1 Merton High Street,,Colliers Wood,Merton,Marks & Spencer,Retailers - supermarkets/hypermarkets,7840,0,,480242,PI/000091784,524,foodandsafety@merton.gov.uk,Merton,http://www.merton.gov.uk,False,,SW19 1DD,2024-08-28T00:00:00,fhrs_5_en-gb,5,,FHRS,,,5.0,5.0,5.0,M&S,marks & spencer,"1 Merton High Street, Colliers Wood, SW19 1DD",NEEDS_CHECK,Larger M&S store: bakery provision to confirm,SW191DD,1,YES,"Marks & Spencer at 1 Merton High Street, Colliers Wood, SW19 1DD has a bakery department.",,,GROCER_BAKERY
Unit 1 James Estate Bond Road,,Mitcham,Merton,Asda,Retailers - supermarkets/hypermarkets,7840,0,,480258,PI/000100366,524,foodandsafety@merton.gov.uk,Merton,http://www.merton.gov.uk,False,,CR4 3HG,2026-06-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1682336,51.4074548,0.0,0.0,0.0,Asda,asda,"Unit 1 James Estate Bond Road, Mitcham, CR4 3HG",NEEDS_CHECK,Asda store format unclear from FHRS record,CR43HG,1,YES,"Asda Mitcham Superstore at Unit 1 James Estate Bond Road, Mitcham, CR4 3HG is a large supermarket with an in-store bakery.",,,GROCER_BAKERY
Unit Lsu1 Wimbledon Quarter 4 Queen's Road,,Wimbledon,Merton,Marks & Spencer,Retailers - supermarkets/hypermarkets,7840,0,,505249,PI/000075962,524,foodandsafety@merton.gov.uk,Merton,http://www.merton.gov.uk,False,,SW19 8ND,2023-08-31T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2040874,51.421679,0.0,0.0,5.0,M&S,marks & spencer,"Unit Lsu1 Wimbledon Quarter 4 Queen's Road, Wimbledon, SW19 8ND",NEEDS_CHECK,Larger M&S store: bakery provision to confirm,SW198ND,1,YES,"M&S Simply Food at Unit Lsu1 Wimbledon Quarter 4 Queen's Road, Wimbledon, SW19 8ND features an in-store bakery.",,,GROCER_BAKERY
8 - 12 Worple Road,,Wimbledon,Merton,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,552903,PI/000087916,524,foodandsafety@merton.gov.uk,Merton,http://www.merton.gov.uk,False,,SW19 4DD,2026-05-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2088689,51.4212925,5.0,5.0,0.0,Sainsbury's,sainsbury's,"8 - 12 Worple Road, Wimbledon, SW19 4DD",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record,SW194DD,1,YES,Official store page lists a bakery and Krispy Kreme.,,,GROCER_BAKERY
300 Beverley Way,,New Malden,Merton,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,552907,PI/000088302,524,foodandsafety@merton.gov.uk,Merton,http://www.merton.gov.uk,False,,KT3 4PJ,2024-03-08T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2403057,51.4023634,0.0,0.0,0.0,Tesco,tesco,"300 Beverley Way, New Malden, KT3 4PJ",NEEDS_CHECK,Tesco store format unclear from FHRS record,KT34PJ,1,YES,Official store page lists a bakery and fresh baked goods.,,,GROCER_BAKERY
216 Rowan Road,Streatham,London,Merton,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,578964,PI/000058343,524,foodandsafety@merton.gov.uk,Merton,http://www.merton.gov.uk,False,,SW16 5HX,2024-07-05T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1389692,51.4112076,5.0,0.0,0.0,Lidl,lidl,"216 Rowan Road, Streatham, London, SW16 5HX",AUTO_INCLUDE,Lidl supermarket with established bakery provision,SW165HX,1,YES,"Lidl at 216 Rowan Road, Streatham, SW16 5HX, offers a fresh bakery.",,,GROCER_BAKERY
29 - 31 Aberconway Road,,Morden,Merton,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,578966,PI/000075221,524,foodandsafety@merton.gov.uk,Merton,http://www.merton.gov.uk,False,,SM4 5LN,2025-11-25T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1936931,51.401401,,,,Lidl,lidl,"29 - 31 Aberconway Road, Morden, SM4 5LN",AUTO_INCLUDE,Lidl supermarket with established bakery provision,SM45LN,1,YES,"Lidl at 29 - 31 Aberconway Road, Morden, SM4 5LN, has a quality bakery section.",,,GROCER_BAKERY
14 London Road,,Tooting,Merton,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,578970,PI/000078780,524,foodandsafety@merton.gov.uk,Merton,http://www.merton.gov.uk,False,,SW17 9HW,2026-04-30T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1637975,51.4196781,0.0,0.0,0.0,Lidl,lidl,"14 London Road, Tooting, SW17 9HW",AUTO_INCLUDE,Lidl supermarket with established bakery provision,SW179HW,1,YES,"Lidl at 14 London Road, Tooting, SW17 9HW, features a fresh bakery.",,,GROCER_BAKERY
7 - 11 Kingston Road,,Wimbledon,Merton,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,585669,PI/000100793,524,foodandsafety@merton.gov.uk,Merton,http://www.merton.gov.uk,False,,SW19 1JX,2025-05-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1932921,51.4158796,0.0,0.0,0.0,Sainsbury's,sainsbury's,"7 - 11 Kingston Road, Wimbledon, SW19 1JX",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record,SW191JX,1,YES,Official store page lists a bakery.,,,GROCER_BAKERY
Supermarket 9 - 17 Western Road,,Mitcham,Merton,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,669658,PI/000094974,524,foodandsafety@merton.gov.uk,Merton,http://www.merton.gov.uk,False,,CR4 3ED,2023-10-24T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1661896,51.4058457,0.0,0.0,0.0,Lidl,lidl,"Supermarket 9 - 17 Western Road, Mitcham, CR4 3ED",AUTO_INCLUDE,Lidl supermarket with established bakery provision,CR43ED,1,YES,"Lidl at 9 - 17 Western Road, Mitcham, CR4 3ED, provides a fresh bakery.",,,GROCER_BAKERY
2 Wimbledon Hill Road,,Wimbledon,Merton,Waitrose,Retailers - supermarkets/hypermarkets,7840,0,,669659,PI/000097584,524,foodandsafety@merton.gov.uk,Merton,http://www.merton.gov.uk,False,,SW19 7NS,2023-12-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2074667,51.4207255,0.0,0.0,0.0,Waitrose,waitrose,"2 Wimbledon Hill Road, Wimbledon, SW19 7NS",NEEDS_CHECK,Full Waitrose store: bakery provision to confirm,SW197NS,1,YES,Official store page lists a bakery and patisserie.,,,GROCER_BAKERY
Supermarket Peel House 34 - 44 London Road,,Morden,Merton,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,688277,PI/000078807,524,foodandsafety@merton.gov.uk,Merton,http://www.merton.gov.uk,False,,SM4 5HT,2025-10-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1931657,51.4030531,0.0,0.0,0.0,Sainsbury's,sainsbury's,"Supermarket Peel House 34 - 44 London Road, Morden, SM4 5HT",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record,SM45HT,1,YES,Official store page lists an in-store bakery.,,,GROCER_BAKERY
Unit 1 Plough Lane Retail Park Plough Lane,,Summerstown,Merton,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,1022850,PI/000112302,524,foodandsafety@merton.gov.uk,Merton,http://www.merton.gov.uk,False,,SW17 0BW,2024-02-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1843957,51.430985,0.0,0.0,5.0,Lidl,lidl,"Unit 1 Plough Lane Retail Park Plough Lane, Summerstown, SW17 0BW",AUTO_INCLUDE,Lidl supermarket with established bakery provision,SW170BW,1,YES,"The exact Lidl branch at Unit 1 Plough Lane Retail Park, Summerstown, SW17 0BW, could not be confidently identified with specific bakery provision details.",YES,Image evidence of bakery provision,GROCER_BAKERY
21 - 23 Coombe Lane,,Raynes Park,Merton,Waitrose & Partners Raynes Park,Retailers - supermarkets/hypermarkets,7840,0,,1675052,PI/000479050,524,foodandsafety@merton.gov.uk,Merton,http://www.merton.gov.uk,False,,SW20 0BS,2025-05-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2342903,51.4088759,5.0,5.0,0.0,Waitrose,waitrose & partners raynes park,"21 - 23 Coombe Lane, Raynes Park, SW20 0BS",NEEDS_CHECK,Full Waitrose store: bakery provision to confirm,SW200BS,1,YES,Waitrose & Partners Raynes Park is a supermarket with a dedicated bakery counter.,,,GROCER_BAKERY
43 The Arcade,Westfield Stratford City,Montfichet Road,Stratford,Marks & Spencer,Retailers - supermarkets/hypermarkets,7840,0,,640543,12/00053/FOOD,525,food@newham.gov.uk,Newham,https://www.newham.gov.uk,False,,E20 1EH,2026-06-25T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0063590002246201,51.5443458557129,0.0,0.0,0.0,M&S,marks & spencer,"43 The Arcade, Westfield Stratford City, Montfichet Road, E20 1EH",NEEDS_CHECK,Larger M&S store: bakery provision to confirm,E201EH,1,YES,Insufficient information to confirm the specific M&S store format and bakery provision.,YES,This is a large M&S with images and online evidence of a large bakery section and sufficient provision,GROCER_BAKERY
1 Armada Way,Beckton,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,640808,60725/0001/0/000,525,food@newham.gov.uk,Newham,https://www.newham.gov.uk,False,,E6 7ER,2024-03-18T00:00:00,fhrs_5_en-gb,5,,FHRS,0.0761953,51.5169279,0.0,0.0,0.0,Tesco,tesco,"1 Armada Way, Beckton, London, E6 7ER",NEEDS_CHECK,Tesco store format unclear from FHRS record,E67ER,1,YES,"This is a Tesco Extra, a larger format store likely to have substantial bakery provision.",,,GROCER_BAKERY
1 Claps Gate Lane,Beckton,London,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,640886,63905/0001/0/000,525,food@newham.gov.uk,Newham,https://www.newham.gov.uk,False,,E6 6JF,2024-12-18T00:00:00,fhrs_5_en-gb,5,,FHRS,0.065863,51.521325,0.0,5.0,0.0,Sainsbury's,sainsbury's,"1 Claps Gate Lane, Beckton, London, E6 6JF",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record,E66JF,2,YES,"Sainsbury's Beckton Superstore lists ""Bakery"" under its ""Food to Go"" services.",,,GROCER_BAKERY
Asda Superstore,Tollgate Road,Beckton,London,Asda Stores,Retailers - supermarkets/hypermarkets,7840,0,,641007,70705/0001/0/000,525,food@newham.gov.uk,Newham,https://www.newham.gov.uk,False,,E6 5JP,2024-03-25T00:00:00,fhrs_5_en-gb,5,,FHRS,0.057746,51.514903,0.0,0.0,0.0,Asda,asda stores,"Asda Superstore, Tollgate Road, Beckton, E6 5JP",NEEDS_CHECK,Asda store format unclear from FHRS record,E65JP,1,YES,"Asda Beckton Superstore has an in-store ""Cake Box"" kiosk and is a large format store.",,,GROCER_BAKERY
15 The Grove,Stratford,London,,Morrisons,Retailers - supermarkets/hypermarkets,7840,0,,641135,77640/0091/2/000,525,food@newham.gov.uk,Newham,https://www.newham.gov.uk,False,,E15 1EN,2025-01-25T00:00:00,fhrs_5_en-gb,5,,FHRS,0.0047160000540316,51.5446624755859,5.0,5.0,0.0,Morrisons,morrisons,"15 The Grove, Stratford, London, E15 1EN",AUTO_INCLUDE,Full-format Morrisons supermarket,E151EN,2,YES,"The Morrisons at 15 The Grove, Stratford, E15 1EN, does not have explicit bakery provision mentioned in the search results.",YES,There is evidence online of this store having bakery provisions,GROCER_BAKERY
Units 38 To 40,West Mall,The Mall,Stratford,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,654119,77650/0038/0/000,525,food@newham.gov.uk,Newham,https://www.newham.gov.uk,False,,E15 1XE,2025-11-25T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.000441,51.541835,0.0,5.0,0.0,Sainsbury's,sainsbury's,"Units 38 To 40, West Mall, The Mall, E15 1XE",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record,E151XE,1,YES,Sainsbury's Stratford Superstore lists a bakery among its food counters.,,,GROCER_BAKERY
1 The Arcade,Westfield Stratford City,Montfichet Road,Stratford,Waitrose - Food Hall,Retailers - supermarkets/hypermarkets,7840,0,,737494,12/00064/FOOD,525,food@newham.gov.uk,Newham,https://www.newham.gov.uk,False,,E20 1EH,2024-10-04T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0063590002246201,51.5443458557129,5.0,5.0,5.0,Waitrose,waitrose - food hall,"1 The Arcade, Westfield Stratford City, Montfichet Road, E20 1EH",NEEDS_CHECK,Full Waitrose store: bakery provision to confirm,E201EH,1,YES,Waitrose & Partners at Westfield Stratford City is a food hall with specialists at counters.,,,GROCER_BAKERY
182 - 184 High Street North,East Ham,London,,Lidl UK,Retailers - supermarkets/hypermarkets,7840,0,,747715,69050/0182/0/000,525,food@newham.gov.uk,Newham,https://www.newham.gov.uk,False,,E6 2JA,2023-12-22T00:00:00,fhrs_5_en-gb,5,,FHRS,0.051435,51.539005,0.0,5.0,0.0,Lidl,lidl uk,"182 - 184 High Street North, East Ham, London, E6 2JA",AUTO_INCLUDE,Lidl supermarket with established bakery provision,E62JA,1,YES,"Lidl at 182 - 184 High Street North, East Ham, E6 2JA, features an award-winning in-store bakery.",,,GROCER_BAKERY
2 - 10 Myrtle Road,East Ham,London,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,776181,72100/0002/2/001,525,food@newham.gov.uk,Newham,https://www.newham.gov.uk,False,,E6 1HU,2025-02-01T00:00:00,fhrs_5_en-gb,5,,FHRS,0.052629,51.534452,5.0,5.0,5.0,Sainsbury's,sainsbury's,"2 - 10 Myrtle Road, East Ham, London, E6 1HU",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record,E61HU,1,YES,Sainsbury's East Ham Superstore is listed as having a bakery.,,,GROCER_BAKERY
